K_cap,sigma,NMI_max,NMI_min,NMI_avg,NMI_med,,,,,,,,,,
70,5.5,0.0459931749878,0.0456231228066,0.0456971332428,0.0456231228066,,,,,,,,,,
70,4.5,0.0452045121516,0.04463152768,0.0450899152573,0.0452045121516,,,,,,,,,,
350,11.7,0.0446641322281,0.0441330043391,0.0442392299169,0.0441330043391,,,,,,,,,,
350,8.3,0.0444305052952,0.0437673395193,0.0438999726745,0.0437673395193,,,,,,,,,,
350,13.8,0.0443489979957,0.043898681789,0.0442589347544,0.0443489979957,,,,,,,,,,
350,13.5,0.0443360557962,0.0441767408136,0.0443041927996,0.0443360557962,,,,,,,,,,
350,13.2,0.0442228057046,0.0442212191557,0.0442215364655,0.0442212191557,,,,,,,,,,
350,12.1,0.0441784861359,0.0439902699341,0.0441408428956,0.0441784861359,,,,,,,,,,
350,3.5,0.0439993668422,0.0436835666923,0.0439362068122,0.0439993668422,,,,,,,,,,
350,1.5,0.0438979712206,0.0437769307879,0.0438011388745,0.0437769307879,,,,,,,,,,
350,2,0.0438881747799,0.0435178451082,0.0435919110426,0.0435178451082,,,,,,,,,,
350,12,0.043883892262,0.043147067484,0.0432944324396,0.043147067484,,,,,,,,,,
350,8,0.0438686065659,0.042738525473,0.0436425903473,0.0438686065659,,,,,,,,,,
350,7.5,0.0438682424075,0.0430995683394,0.0437145075939,0.0438682424075,,,,,,,,,,
350,8.1,0.0438649711931,0.0430728722932,0.0437065514131,0.0438649711931,,,,,,,,,,
350,14.6,0.0438479229379,0.0437782206218,0.0438339824747,0.0438479229379,,,,,,,,,,
350,11,0.0438055044058,0.0436683907655,0.0436958134936,0.0436683907655,,,,,,,,,,
350,12.6,0.0437911269432,0.0429266361704,0.043099534325,0.0429266361704,,,,,,,,,,
350,11.9,0.043785443319,0.0431271232548,0.0432587872677,0.0431271232548,,,,,,,,,,
350,7.7,0.0437635158989,0.0432200785081,0.0436548284207,0.0437635158989,,,,,,,,,,
350,5,0.043728905761,0.0431942554527,0.0433011855143,0.0431942554527,,,,,,,,,,
350,8.5,0.0437144518734,0.0430232815472,0.0435762178081,0.0437144518734,,,,,,,,,,
350,9,0.0436000645716,0.043388264306,0.0435577045185,0.0436000645716,,,,,,,,,,
350,12.9,0.0435470721757,0.0432812399645,0.0434939057335,0.0435470721757,,,,,,,,,,
350,4.5,0.0435379323482,0.0424651455398,0.0426797029015,0.0424651455398,,,,,,,,,,
350,7,0.0435207321963,0.0428436294062,0.0433853116383,0.0435207321963,,,,,,,,,,
350,3,0.043458162855,0.0429064259307,0.0433478154701,0.043458162855,,,,,,,,,,
350,15.5,0.0434423280812,0.0424651316919,0.0432468888033,0.0434423280812,,,,,,,,,,
350,7.9,0.0433305053768,0.0431411676497,0.0432926378314,0.0433305053768,,,,,,,,,,
350,1.1,0.0432313805785,0.042761179258,0.0428552195221,0.042761179258,,,,,,,,,,
350,10,0.0431434353381,0.0425830573749,0.0430313597455,0.0431434353381,,,,,,,,,,
350,14,0.0430806982053,0.0421846471863,0.0423638573901,0.0421846471863,,,,,,,,,,
350,12.3,0.0429355579187,0.0419897310327,0.0421788964099,0.0419897310327,,,,,,,,,,
350,6.5,0.042935058575,0.0420080263273,0.0421934327769,0.0420080263273,,,,,,,,,,
350,4,0.0429330560338,0.0424633195,0.0428391087271,0.0429330560338,,,,,,,,,,
350,5.5,0.0429314766429,0.0426024678068,0.0428656748757,0.0429314766429,,,,,,,,,,
350,6,0.0428687618984,0.0418864166327,0.0420828856859,0.0418864166327,,,,,,,,,,
350,2.5,0.0426264353122,0.0423445190521,0.0425700520602,0.0426264353122,,,,,,,,,,
350,14.9,0.0424172227958,0.0424074485733,0.0424152679513,0.0424172227958,,,,,,,,,,
350,14.2,0.0423921551009,0.0423895694998,0.04239008662,0.0423895694998,,,,,,,,,,
350,14.7,0.0423623594215,0.0420651966095,0.0421246291719,0.0420651966095,,,,,,,,,,
350,16,0.0417692813246,0.0408293237193,0.0410173152404,0.0408293237193,,,,,,,,,,
350,14.4,0.0416155110492,0.0400691220012,0.0413062332396,0.0416155110492,,,,,,,,,,
350,11.5,0.0411706257578,0.0410589173835,0.0410812590584,0.0410589173835,,,,,,,,,,
600,2,0.0379373423332,0.0361411182967,0.036500363104,0.0361411182967,,,,,,,,,,
380,1.1,0.0366844149817,0.0366844149817,0.0366844149817,0.0366844149817,,,,,,,,,,
380,1.5,0.0357744897286,0.035276471123,0.0353760748442,0.035276471123,,,,,,,,,,
380,16,0.0349506108835,0.0344656970121,0.0345626797864,0.0344656970121,,,,,,,,,,
380,12.6,0.0348056047136,0.0337165771837,0.0339343826897,0.0337165771837,,,,,,,,,,
380,6,0.034734675558,0.0338875849003,0.0340570030319,0.0338875849003,,,,,,,,,,
380,4.5,0.0346809396679,0.0344581832495,0.0346363883842,0.0346809396679,,,,,,,,,,
380,12.1,0.0346370554816,0.0334230712748,0.0343942586403,0.0346370554816,,,,,,,,,,
380,14.9,0.0345450119271,0.0335725235945,0.033767021261,0.0335725235945,,,,,,,,,,
380,11.7,0.0344655131183,0.0343228137893,0.0344369732525,0.0344655131183,,,,,,,,,,
380,10,0.034464191872,0.0343878636597,0.0344031293021,0.0343878636597,,,,,,,,,,
380,2,0.0343571312997,0.0335942681417,0.0337468407733,0.0335942681417,,,,,,,,,,
380,11.5,0.034135644995,0.0333805844493,0.0335315965584,0.0333805844493,,,,,,,,,,
380,9.5,0.0340816135319,0.0338894622135,0.0340431832682,0.0340816135319,,,,,,,,,,
380,5,0.0340495118365,0.033955420732,0.0340306936156,0.0340495118365,,,,,,,,,,
380,14.7,0.0339054213566,0.0331644711824,0.0337572313217,0.0339054213566,,,,,,,,,,
380,14.6,0.0338638625934,0.0334297739178,0.0337770448583,0.0338638625934,,,,,,,,,,
380,4,0.0338149222088,0.0328055778224,0.0336130533315,0.0338149222088,,,,,,,,,,
380,2.5,0.0337579497758,0.0331426796168,0.033634895744,0.0337579497758,,,,,,,,,,
380,11,0.0337543770145,0.0333298146895,0.0336694645495,0.0337543770145,,,,,,,,,,
380,7.9,0.0337454824145,0.0334558715323,0.0336875602381,0.0337454824145,,,,,,,,,,
380,10.5,0.0337425598636,0.0334508269906,0.0335091735652,0.0334508269906,,,,,,,,,,
380,14.2,0.033732824615,0.0334365906231,0.0336735778167,0.033732824615,,,,,,,,,,
380,15.5,0.0337303173843,0.0324606115007,0.0327145526774,0.0324606115007,,,,,,,,,,
380,8.5,0.0337149525212,0.0335716136634,0.0336002814349,0.0335716136634,,,,,,,,,,
380,13.5,0.0336490731012,0.0327842522706,0.0334761089351,0.0336490731012,,,,,,,,,,
380,12.9,0.0336469622822,0.0331848712841,0.0332772894837,0.0331848712841,,,,,,,,,,
380,7.7,0.0334140195019,0.0324458767752,0.0332203909565,0.0334140195019,,,,,,,,,,
380,8,0.0333792634462,0.0330246742098,0.0333083455989,0.0333792634462,,,,,,,,,,
380,3,0.033344738926,0.033327298162,0.0333412507732,0.033344738926,,,,,,,,,,
380,13.2,0.0333055199809,0.0331797359831,0.0332048927826,0.0331797359831,,,,,,,,,,
380,14.4,0.0332699626448,0.0327491273095,0.0328532943766,0.0327491273095,,,,,,,,,,
380,7,0.0332451574149,0.0325779248905,0.0327113713953,0.0325779248905,,,,,,,,,,
380,3.5,0.0332369815667,0.0328772824572,0.0329492222791,0.0328772824572,,,,,,,,,,
380,12.3,0.0331027451752,0.0328598531541,0.0329084315583,0.0328598531541,,,,,,,,,,
380,12,0.0330802982328,0.0327584067069,0.0330159199276,0.0330802982328,,,,,,,,,,
380,7.5,0.0330587395884,0.0330333655501,0.0330384403578,0.0330333655501,,,,,,,,,,
380,11.9,0.0330266798351,0.0327125651774,0.0327753881089,0.0327125651774,,,,,,,,,,
380,13.8,0.0329530758479,0.0323662812881,0.0328357169359,0.0329530758479,,,,,,,,,,
380,6.5,0.0328698173684,0.0325181380807,0.0327994815108,0.0328698173684,,,,,,,,,,
380,9,0.0327800525465,0.032304012551,0.0326848445474,0.0327800525465,,,,,,,,,,
380,14,0.0327113527409,0.0322963341864,0.0323793378973,0.0322963341864,,,,,,,,,,
380,8.3,0.0326957243835,0.0322828928046,0.0326131580677,0.0326957243835,,,,,,,,,,
380,8.1,0.0322957403599,0.0317530809746,0.0321872084828,0.0322957403599,,,,,,,,,,
400,5.5,0.029531147393,0.0291898164087,0.0294628811961,0.029531147393,,,,,,,,,,
400,2.5,0.0294365747709,0.0276428607142,0.0290778319595,0.0294365747709,,,,,,,,,,
400,1.5,0.0293522803139,0.0287628104893,0.0288807044542,0.0287628104893,,,,,,,,,,
400,14.2,0.0291991113636,0.0278664616203,0.0281329915689,0.0278664616203,,,,,,,,,,
400,11,0.0288154362036,0.0281511561229,0.0282840121391,0.0281511561229,,,,,,,,,,
400,9.5,0.0287266280033,0.0274517357447,0.0277067141964,0.0274517357447,,,,,,,,,,
400,11.7,0.0284960681269,0.0273587088462,0.0282685962707,0.0284960681269,,,,,,,,,,
400,2,0.0284142619563,0.027955412437,0.0280471823409,0.027955412437,,,,,,,,,,
400,8.1,0.0283862194729,0.0283234915314,0.0283360371197,0.0283234915314,,,,,,,,,,
400,9,0.0283766576129,0.0276050773929,0.0282223415689,0.0283766576129,,,,,,,,,,
400,3.5,0.0283222538442,0.027484469776,0.0276520265896,0.027484469776,,,,,,,,,,
400,4,0.0282945684919,0.0280284996928,0.0280817134526,0.0280284996928,,,,,,,,,,
400,14.6,0.0281997134325,0.0275702770208,0.0280738261501,0.0281997134325,,,,,,,,,,
400,12,0.0281395787108,0.0275234931424,0.027646710256,0.0275234931424,,,,,,,,,,
400,16,0.0281132927801,0.0276871498083,0.0277723784026,0.0276871498083,,,,,,,,,,
400,10,0.028083967536,0.0267673433283,0.0270306681698,0.0267673433283,,,,,,,,,,
400,6,0.0279716901474,0.027742299598,0.0279258120375,0.0279716901474,,,,,,,,,,
400,7.5,0.0279329054737,0.0274180391771,0.0275210124364,0.0274180391771,,,,,,,,,,
400,7.7,0.0278863839968,0.0275379308553,0.0278166933685,0.0278863839968,,,,,,,,,,
400,15.5,0.0278374421128,0.0263927990865,0.0275485135076,0.0278374421128,,,,,,,,,,
400,13.5,0.0278355158955,0.0276094667662,0.027654676592,0.0276094667662,,,,,,,,,,
400,11.9,0.0278126243841,0.0275963339458,0.0276395920334,0.0275963339458,,,,,,,,,,
400,4.5,0.0277964227518,0.0277137449433,0.027730280505,0.0277137449433,,,,,,,,,,
400,1.1,0.0276763065112,0.0276756633373,0.0276761778765,0.0276763065112,,,,,,,,,,
400,3,0.0276612052312,0.0274143007437,0.0276118243337,0.0276612052312,,,,,,,,,,
400,8.3,0.0276334647207,0.02685263979,0.0270088047761,0.02685263979,,,,,,,,,,
400,7.9,0.0275908526066,0.027062031265,0.0271677955333,0.027062031265,,,,,,,,,,
400,11.5,0.0275412480053,0.0272774339411,0.027330196754,0.0272774339411,,,,,,,,,,
400,13.8,0.0275345292607,0.0274413893227,0.0274600173103,0.0274413893227,,,,,,,,,,
400,12.6,0.027489653645,0.0272916473027,0.0273312485711,0.0272916473027,,,,,,,,,,
400,14.7,0.0274841044523,0.0272615473371,0.0274395930293,0.0274841044523,,,,,,,,,,
400,5,0.027432861383,0.0273659873912,0.0274194865846,0.027432861383,,,,,,,,,,
400,13.2,0.0273777426132,0.0273324397796,0.0273415003464,0.0273324397796,,,,,,,,,,
400,12.1,0.0273197980608,0.0270575113764,0.0271099687132,0.0270575113764,,,,,,,,,,
400,10.5,0.0272627193501,0.0271343790023,0.0272370512806,0.0272627193501,,,,,,,,,,
400,12.9,0.026894063825,0.0262367140143,0.0263681839764,0.0262367140143,,,,,,,,,,
400,12.3,0.0267829628441,0.0267437430169,0.0267751188787,0.0267829628441,,,,,,,,,,
400,6.5,0.0267519958302,0.0266963720535,0.0267074968088,0.0266963720535,,,,,,,,,,
400,14.9,0.0267333925081,0.0263321677001,0.0266531475465,0.0267333925081,,,,,,,,,,
400,7,0.0267259556464,0.0265716567759,0.02660251655,0.0265716567759,,,,,,,,,,
400,14.4,0.0267107189613,0.026386400277,0.0264512640139,0.026386400277,,,,,,,,,,
400,8,0.0266655493438,0.0263972665518,0.0264509231102,0.0263972665518,,,,,,,,,,
400,14,0.0265569988989,0.0263875821166,0.0264214654731,0.0263875821166,,,,,,,,,,
480,2,0.0264932364088,0.0263185502004,0.0263534874421,0.0263185502004,,,,,,,,,,
400,8.5,0.0263264551232,0.025987797543,0.0260555290591,0.025987797543,,,,,,,,,,
560,2.5,0.0261302608455,0.0255170877238,0.0256397223482,0.0255170877238,,,,,,,,,,
440,14,0.0244375171418,0.0238940279576,0.0240027257944,0.0238940279576,,,,,,,,,,
440,13.2,0.0242691087276,0.0234112610427,0.0235828305797,0.0234112610427,,,,,,,,,,
440,8.5,0.0241507716482,0.0241300336784,0.0241466240542,0.0241507716482,,,,,,,,,,
440,1.5,0.0240646161251,0.0238009725102,0.0238537012332,0.0238009725102,,,,,,,,,,
440,2,0.0239872301333,0.0235225532496,0.0236154886263,0.0235225532496,,,,,,,,,,
440,7.5,0.0239405755215,0.0236054283581,0.0236724577908,0.0236054283581,,,,,,,,,,
440,1.1,0.0238555849163,0.0235538471473,0.0236141947011,0.0235538471473,,,,,,,,,,
440,14.6,0.0238228374176,0.0238133084574,0.0238152142494,0.0238133084574,,,,,,,,,,
440,14.4,0.0237382492035,0.0237261282192,0.023728552416,0.0237261282192,,,,,,,,,,
440,6,0.0236782253882,0.0233595781232,0.0236144959352,0.0236782253882,,,,,,,,,,
440,15.5,0.0236247127007,0.0228243379424,0.0229844128941,0.0228243379424,,,,,,,,,,
440,14.7,0.0235993788503,0.0232452005487,0.023316036209,0.0232452005487,,,,,,,,,,
440,14.2,0.0235257281,0.0227025382301,0.0228671762041,0.0227025382301,,,,,,,,,,
440,5,0.0233934953004,0.0230618627822,0.0231281892858,0.0230618627822,,,,,,,,,,
440,4.5,0.0233906687146,0.0229500013575,0.0233025352431,0.0233906687146,,,,,,,,,,
440,3,0.0233747861092,0.0230358402605,0.0231036294302,0.0230358402605,,,,,,,,,,
440,4,0.0233493542956,0.0230067133927,0.023280826115,0.0233493542956,,,,,,,,,,
440,10,0.0233390750115,0.0227610029107,0.0232234605913,0.0233390750115,,,,,,,,,,
440,11.7,0.0233221430357,0.0220643635981,0.0230705871482,0.0233221430357,,,,,,,,,,
440,9.5,0.0232711893826,0.0228428893144,0.023185529369,0.0232711893826,,,,,,,,,,
440,11.5,0.0232506082974,0.0232332548792,0.0232471376137,0.0232506082974,,,,,,,,,,
440,2.5,0.0232354164827,0.0228967577547,0.0231676847371,0.0232354164827,,,,,,,,,,
440,7.7,0.0232164347723,0.0225856802851,0.0227118311825,0.0225856802851,,,,,,,,,,
440,13.8,0.0230611089958,0.0226994560658,0.0227717866518,0.0226994560658,,,,,,,,,,
440,9,0.0230533137485,0.0229077260492,0.0230241962087,0.0230533137485,,,,,,,,,,
440,10.5,0.0230121799498,0.0225346776064,0.0226301780751,0.0225346776064,,,,,,,,,,
440,3.5,0.0229988556731,0.0225530947835,0.0226422469614,0.0225530947835,,,,,,,,,,
440,6.5,0.0229855421618,0.0228834972859,0.0229651331866,0.0229855421618,,,,,,,,,,
440,8,0.0229765398934,0.0225951067218,0.0229002532591,0.0229765398934,,,,,,,,,,
440,12.3,0.0229729053766,0.0229316533253,0.0229399037355,0.0229316533253,,,,,,,,,,
440,12.6,0.022920747567,0.0223176555985,0.0224382739922,0.0223176555985,,,,,,,,,,
440,14.9,0.0228871021706,0.0228384645625,0.022877374649,0.0228871021706,,,,,,,,,,
440,11,0.0228819179845,0.0228241970997,0.0228703738075,0.0228819179845,,,,,,,,,,
440,16,0.0228570168145,0.022428924679,0.0225145431061,0.022428924679,,,,,,,,,,
440,7.9,0.0228186188877,0.0220248894957,0.0226598730093,0.0228186188877,,,,,,,,,,
440,8.3,0.0226834328541,0.0222642808159,0.0225996024465,0.0226834328541,,,,,,,,,,
440,12,0.0226816040412,0.0219603863038,0.0221046298513,0.0219603863038,,,,,,,,,,
440,7,0.0221830627993,0.0219984159116,0.0220353452891,0.0219984159116,,,,,,,,,,
440,12.9,0.0221548010885,0.0219504367453,0.021991309614,0.0219504367453,,,,,,,,,,
440,8.1,0.0221534028826,0.0219872846543,0.0220205083,0.0219872846543,,,,,,,,,,
480,10,0.0200865840009,0.0190996745358,0.0198892021079,0.0200865840009,,,,,,,,,,
480,5.5,0.0198028155508,0.0192244621327,0.0196871448672,0.0198028155508,,,,,,,,,,
480,13.8,0.0196872521086,0.0181514727046,0.0193800962278,0.0196872521086,,,,,,,,,,
480,7,0.0193346050722,0.0188171439771,0.0189206361961,0.0188171439771,,,,,,,,,,
480,10.5,0.0193147942337,0.0189115380636,0.0192341429997,0.0193147942337,,,,,,,,,,
480,14.9,0.0192559988435,0.0189706008161,0.0190276804216,0.0189706008161,,,,,,,,,,
480,13.5,0.0192195437955,0.0188006018426,0.0191357554049,0.0192195437955,,,,,,,,,,
480,11,0.0192165151618,0.0189415045641,0.0189965066836,0.0189415045641,,,,,,,,,,
480,11.7,0.0191791906368,0.0187670293102,0.0190967583715,0.0191791906368,,,,,,,,,,
480,12,0.0191020140369,0.0188399757691,0.0188923834227,0.0188399757691,,,,,,,,,,
480,12.1,0.0190693153021,0.0186570553914,0.01898686332,0.0190693153021,,,,,,,,,,
500,1.5,0.019061293691,0.0184166248913,0.0189323599311,0.019061293691,,,,,,,,,,
480,12.9,0.0190079788541,0.0188401999569,0.0188737557364,0.0188401999569,,,,,,,,,,
480,8.1,0.01898242592,0.0186435208017,0.0189146448963,0.01898242592,,,,,,,,,,
480,1.1,0.0189575194493,0.0187191064859,0.0189098368566,0.0189575194493,,,,,,,,,,
480,14,0.0188430404603,0.0188081026636,0.0188150902229,0.0188081026636,,,,,,,,,,
480,3,0.0188303577727,0.0178428271759,0.0180403332952,0.0178428271759,,,,,,,,,,
480,1.5,0.0187980920112,0.0185817701378,0.0187548276365,0.0187980920112,,,,,,,,,,
480,4.5,0.0187881385583,0.0183154038408,0.0186935916148,0.0187881385583,,,,,,,,,,
480,9,0.0187098220568,0.0186749441876,0.018702846483,0.0187098220568,,,,,,,,,,
480,7.7,0.018684550959,0.0176420270847,0.0178505318596,0.0176420270847,,,,,,,,,,
480,8.3,0.0186531806245,0.0183847100175,0.0185994865031,0.0186531806245,,,,,,,,,,
480,8.5,0.0186192807602,0.0184095751116,0.0184515162413,0.0184095751116,,,,,,,,,,
480,4,0.0186178632442,0.01818757864,0.0182736355608,0.01818757864,,,,,,,,,,
480,11.5,0.0186072680775,0.0179758598823,0.0181021415214,0.0179758598823,,,,,,,,,,
480,6.5,0.0185663373068,0.0184683065569,0.0185467311568,0.0185663373068,,,,,,,,,,
480,8,0.0185385852762,0.0182092343469,0.0182751045328,0.0182092343469,,,,,,,,,,
480,7.9,0.0184279443161,0.0182426456579,0.0183908845845,0.0184279443161,,,,,,,,,,
480,7.5,0.0183996895731,0.0183106452797,0.0183818807144,0.0183996895731,,,,,,,,,,
480,14.4,0.0183503246653,0.0182740465918,0.0182893022065,0.0182740465918,,,,,,,,,,
480,16,0.0182949146736,0.017604654642,0.0177427066483,0.017604654642,,,,,,,,,,
520,1.5,0.0182901485867,0.0173597171874,0.0175458034673,0.0173597171874,,,,,,,,,,
480,2.5,0.0182874303794,0.0181060284033,0.0182511499842,0.0182874303794,,,,,,,,,,
480,5,0.0182077785663,0.0175596137279,0.0180781455986,0.0182077785663,,,,,,,,,,
480,3.5,0.0181568877028,0.0179592489341,0.0179987766879,0.0179592489341,,,,,,,,,,
480,9.5,0.0180963401037,0.0178588011048,0.018048832304,0.0180963401037,,,,,,,,,,
480,11.9,0.0180768699873,0.0180166542868,0.0180648268472,0.0180768699873,,,,,,,,,,
480,13.2,0.0178240436734,0.0176170802453,0.0176584729309,0.0176170802453,,,,,,,,,,
480,6,0.0177240690572,0.0175911188127,0.0176177088616,0.0175911188127,,,,,,,,,,
480,14.6,0.0177024358947,0.0173672484472,0.0174342859367,0.0173672484472,,,,,,,,,,
500,6,0.0176486602616,0.0174315099456,0.0176052301984,0.0176486602616,,,,,,,,,,
500,1.1,0.0176123207085,0.0173082779501,0.0173690865017,0.0173082779501,,,,,,,,,,
480,14.7,0.0175584866092,0.0175044354348,0.0175152456697,0.0175044354348,,,,,,,,,,
480,12.6,0.0174262311074,0.0169726382106,0.0170633567899,0.0169726382106,,,,,,,,,,
480,14.2,0.0173672228099,0.0172180003812,0.017247844867,0.0172180003812,,,,,,,,,,
480,15.5,0.0172787956111,0.0171366515097,0.0172503667908,0.0172787956111,,,,,,,,,,
480,12.3,0.0172445383724,0.017242105634,0.0172440518247,0.0172445383724,,,,,,,,,,
520,1.1,0.0171790706297,0.0171236175509,0.0171679800139,0.0171790706297,,,,,,,,,,
500,13.5,0.0171542149085,0.0167279138207,0.0170689546909,0.0171542149085,,,,,,,,,,
500,4,0.0170748926795,0.0167779262687,0.0170154993974,0.0170748926795,,,,,,,,,,
500,4.5,0.0170738481975,0.0165064296673,0.0166199133733,0.0165064296673,,,,,,,,,,
500,8.3,0.0170184294463,0.0169041169493,0.0169955669469,0.0170184294463,,,,,,,,,,
500,8.1,0.0169676924067,0.0169329304545,0.0169398828449,0.0169329304545,,,,,,,,,,
520,14.2,0.0169601408987,0.0155188545867,0.0166718836363,0.0169601408987,,,,,,,,,,
500,11,0.0169456658551,0.0165312992075,0.016614172537,0.0165312992075,,,,,,,,,,
500,16,0.016938006533,0.0164886817003,0.0165785466669,0.0164886817003,,,,,,,,,,
500,12.9,0.016935866568,0.0165844776413,0.0166547554266,0.0165844776413,,,,,,,,,,
500,14.7,0.0169140865698,0.0160162453013,0.0167345183161,0.0169140865698,,,,,,,,,,
500,5,0.0168734406226,0.0162279408262,0.0167443406633,0.0168734406226,,,,,,,,,,
500,10.5,0.016865213023,0.0168169706226,0.0168266191026,0.0168169706226,,,,,,,,,,
500,10,0.0167631701715,0.0164345841556,0.0166974529683,0.0167631701715,,,,,,,,,,
500,9,0.0167011971388,0.0165246665623,0.0165599726776,0.0165246665623,,,,,,,,,,
500,2.5,0.0166711067884,0.016527097824,0.0165558996169,0.016527097824,,,,,,,,,,
500,14.2,0.0166248493506,0.0162877237659,0.0165574242337,0.0166248493506,,,,,,,,,,
520,9,0.0166024274058,0.0165493593103,0.0165918137867,0.0166024274058,,,,,,,,,,
500,14.6,0.016598764724,0.0165910078322,0.0165925592106,0.0165910078322,,,,,,,,,,
500,15.5,0.0165854170763,0.0165090371926,0.0165701410995,0.0165854170763,,,,,,,,,,
500,14.9,0.0163993590309,0.0162385462669,0.0163671964781,0.0163993590309,,,,,,,,,,
500,8,0.0163910058283,0.0161396527818,0.016340735219,0.0163910058283,,,,,,,,,,
500,9.5,0.0163482899899,0.0162885193196,0.0163004734537,0.0162885193196,,,,,,,,,,
500,12.3,0.016347909229,0.0160575246339,0.0161156015529,0.0160575246339,,,,,,,,,,
500,11.7,0.0162660393349,0.0157777501362,0.0158754079759,0.0157777501362,,,,,,,,,,
520,8,0.0162442679584,0.0154224290406,0.0155867968242,0.0154224290406,,,,,,,,,,
500,12.1,0.0162397897641,0.0159217268998,0.0159853394726,0.0159217268998,,,,,,,,,,
560,1.5,0.0162394359979,0.0146601874833,0.0149760371862,0.0146601874833,,,,,,,,,,
500,13.2,0.0162286763869,0.0157449340247,0.0161319279145,0.0162286763869,,,,,,,,,,
500,3.5,0.0162240627005,0.0151631508979,0.0153753332584,0.0151631508979,,,,,,,,,,
500,12,0.0162117218243,0.0160326361624,0.0161759046919,0.0162117218243,,,,,,,,,,
500,13.8,0.0161748428169,0.0159561839958,0.01599991576,0.0159561839958,,,,,,,,,,
500,5.5,0.0161561289092,0.0158862016583,0.016102143459,0.0161561289092,,,,,,,,,,
500,8.5,0.0161552538869,0.0159514658068,0.0159922234228,0.0159514658068,,,,,,,,,,
500,6.5,0.0161530431423,0.0160358252428,0.0161295995624,0.0161530431423,,,,,,,,,,
520,16,0.0161436707952,0.0151107137062,0.015317305124,0.0151107137062,,,,,,,,,,
500,14.4,0.0160761674696,0.0157933656539,0.0160196071064,0.0160761674696,,,,,,,,,,
520,3.5,0.0160492244193,0.0153482514648,0.0159090298284,0.0160492244193,,,,,,,,,,
500,11.9,0.0159841306305,0.0156168289657,0.0156902892987,0.0156168289657,,,,,,,,,,
500,12.6,0.0159680115789,0.0157846753706,0.0159313443372,0.0159680115789,,,,,,,,,,
520,4.5,0.0159634535332,0.01565215762,0.0159011943506,0.0159634535332,,,,,,,,,,
520,11,0.0159257819484,0.0156241376415,0.015865453087,0.0159257819484,,,,,,,,,,
520,14.6,0.0159076320398,0.0154202143546,0.0158101485028,0.0159076320398,,,,,,,,,,
520,13.5,0.0159010796901,0.0156261869526,0.0156811655001,0.0156261869526,,,,,,,,,,
500,11.5,0.0158403373177,0.0157458123323,0.0158214323206,0.0158403373177,,,,,,,,,,
520,12.6,0.0158279881024,0.0146651371863,0.0148977073695,0.0146651371863,,,,,,,,,,
500,14,0.0158239649488,0.0157717030246,0.015813512564,0.0158239649488,,,,,,,,,,
520,2,0.0157576497568,0.0150694794666,0.0152071135247,0.0150694794666,,,,,,,,,,
520,7.9,0.0157543598373,0.0151415569146,0.0152641174991,0.0151415569146,,,,,,,,,,
520,6.5,0.0157515327619,0.015353760469,0.0156719783033,0.0157515327619,,,,,,,,,,
520,12.1,0.0157126142575,0.0148646963719,0.0155430306804,0.0157126142575,,,,,,,,,,
520,8.5,0.0156260487422,0.0150274066973,0.0151471351063,0.0150274066973,,,,,,,,,,
500,7.9,0.0155997451893,0.0155279726683,0.0155853906851,0.0155997451893,,,,,,,,,,
520,11.5,0.0155650379261,0.0154432218698,0.0155406747149,0.0155650379261,,,,,,,,,,
520,2.5,0.0155622073874,0.0151881790073,0.0154874017114,0.0155622073874,,,,,,,,,,
520,12.3,0.0155204432742,0.0151043194017,0.0154372184997,0.0155204432742,,,,,,,,,,
520,12.9,0.0154757613483,0.0154249383123,0.0154351029195,0.0154249383123,,,,,,,,,,
520,8.1,0.015460207029,0.0152946643056,0.0153277728503,0.0152946643056,,,,,,,,,,
520,7.7,0.0154316642043,0.0147848488563,0.0153023011347,0.0154316642043,,,,,,,,,,
520,13.8,0.01539997764,0.0151365354925,0.0153472892105,0.01539997764,,,,,,,,,,
520,5,0.0153768824099,0.0153663540181,0.0153747767315,0.0153768824099,,,,,,,,,,
520,7.5,0.015363423148,0.0147272917371,0.0148545180192,0.0147272917371,,,,,,,,,,
520,11.9,0.0153473842497,0.0150190632021,0.0152817200402,0.0153473842497,,,,,,,,,,
520,6,0.0153190680098,0.0151181587106,0.0151583405704,0.0151181587106,,,,,,,,,,
520,15.5,0.0153074614092,0.0148854620107,0.0149698618904,0.0148854620107,,,,,,,,,,
520,8.3,0.0152925501894,0.0146918011491,0.0148119509572,0.0146918011491,,,,,,,,,,
520,7,0.0152665932797,0.0147010526204,0.0148141607523,0.0147010526204,,,,,,,,,,
520,14.4,0.0151620551435,0.0149212861857,0.0149694399773,0.0149212861857,,,,,,,,,,
520,11.7,0.0151202371662,0.015051318678,0.0150651023757,0.015051318678,,,,,,,,,,
520,4,0.0150830719971,0.0148102419317,0.0148648079448,0.0148102419317,,,,,,,,,,
520,14,0.0150814203733,0.0146558254298,0.0147409444185,0.0146558254298,,,,,,,,,,
520,5.5,0.0150605718741,0.0147203400663,0.0149925255125,0.0150605718741,,,,,,,,,,
520,14.9,0.0150152644494,0.0147385268537,0.0147938743728,0.0147385268537,,,,,,,,,,
560,2,0.0148991705476,0.0147066829106,0.0148606730202,0.0148991705476,,,,,,,,,,
560,1.1,0.0147869829633,0.0146420217683,0.0147579907243,0.0147869829633,,,,,,,,,,
