K_cap,sigma,NMI_max,NMI_min,NMI_avg,NMI_med,thining_coef,algo_choice,sparsity,num_elements,in_file,aff_type
85,11.9,0.279471416968,0.276743792394,0.277289317308,0.276743792394,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
75,10.5,0.279068018208,0.264110753481,0.276076565263,0.279068018208,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
85,6,0.2785914018,0.273893776726,0.274833301741,0.273893776726,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
75,14.4,0.277685324736,0.266603332021,0.275468926193,0.277685324736,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
75,14.6,0.276455352587,0.256492283738,0.260484897508,0.256492283738,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
75,14.9,0.276386456159,0.26751224333,0.269287085896,0.26751224333,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
85,8,0.276359521658,0.27402822528,0.275893262382,0.276359521658,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
75,14.7,0.276193253005,0.257871411628,0.261535779903,0.257871411628,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
75,16,0.275741440751,0.262855810656,0.273164314732,0.275741440751,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
85,7,0.27538087473,0.272476879385,0.274800075661,0.27538087473,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
75,3.5,0.27520671562,0.264565322321,0.266693600981,0.264565322321,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
75,8.1,0.274675689085,0.255904373587,0.259658636687,0.255904373587,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
75,14.2,0.274372948661,0.268893759806,0.269989597577,0.268893759806,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
85,3,0.273676202652,0.270320699276,0.273005101977,0.273676202652,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
75,8.3,0.273359545178,0.25248329943,0.25665854858,0.25248329943,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
80,3.5,0.27184920971,0.265788716542,0.267000815175,0.265788716542,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
85,13.5,0.271005286176,0.270010667306,0.270806362402,0.271005286176,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
75,11.9,0.270571432913,0.267566579391,0.268167550095,0.267566579391,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
70,3.5,0.270377045964,0.247461707422,0.25204477513,0.247461707422,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
75,11.7,0.269749308454,0.2615787226,0.268115191283,0.269749308454,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
85,2,0.269608604428,0.26614343477,0.266836468702,0.26614343477,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
75,8,0.269593502455,0.254038652545,0.266482532473,0.269593502455,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
75,4.5,0.269390729301,0.267672811409,0.269047145722,0.269390729301,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
75,11,0.269341748553,0.262596961143,0.267992791071,0.269341748553,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
75,11.5,0.269149258701,0.253905419435,0.256954187288,0.253905419435,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
80,3,0.269129076572,0.268678059992,0.268768263308,0.268678059992,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
75,13.2,0.269123258854,0.264110753481,0.265113254556,0.264110753481,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
75,6.5,0.26862187918,0.263748424684,0.264723115583,0.263748424684,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
75,7.9,0.267794217944,0.255085399345,0.265252454224,0.267794217944,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
75,9.5,0.26730788724,0.259598595797,0.265766028952,0.26730788724,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
75,10,0.266831487558,0.266815932255,0.266819043316,0.266815932255,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
75,12.9,0.266831487558,0.262110774183,0.263054916858,0.262110774183,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
75,13.5,0.266831487558,0.260150504777,0.265495291001,0.266831487558,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
75,12.6,0.266815932255,0.258657657387,0.26028931236,0.258657657387,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
75,13.8,0.266815932255,0.265715068234,0.265935241038,0.265715068234,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
75,5.5,0.266181743687,0.264992942743,0.265943983498,0.266181743687,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
75,8.5,0.266044921885,0.262250954705,0.263009748141,0.262250954705,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
75,6,0.265388147771,0.248381040578,0.261986726333,0.265388147771,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
75,15.5,0.264721652,0.255279653902,0.26283325238,0.264721652,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
75,7,0.264345613685,0.26152504244,0.262089156689,0.26152504244,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
75,9,0.263786738383,0.263735533873,0.263745774775,0.263735533873,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
75,7.5,0.263545462717,0.253871976195,0.261610765412,0.263545462717,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
70,10,0.260689246105,0.240087002899,0.256568797464,0.260689246105,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
75,13.5,0.259039519289,0.257871411628,0.25810503316,0.257871411628,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
70,14.4,0.259023057947,0.244295716689,0.256077589695,0.259023057947,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
75,4,0.258148689162,0.256858188235,0.257890588977,0.258148689162,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
60,14.9,0.258019948557,0.25769060898,0.257954080641,0.258019948557,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
75,12.3,0.257491684461,0.253365620026,0.256666471574,0.257491684461,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
