K_cap,k_low,sigma,NMI_max,NMI_min,NMI_avg,NMI_med,thining_coef,algo_choice,sparsity,num_elements,in_file,aff_type
70,-1,5.5,0.0658242681566,0.0605511482258,0.061605772212,0.0605511482258,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
55,-1,5.5,0.0819945084015,0.0816541033048,0.0819264273821,0.0819945084015,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
60,-1,5.5,0.0757016733321,0.065328581535,0.0736270549727,0.0757016733321,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
50,-1,5.5,0.0803030759335,0.0767092145467,0.0795843036561,0.0803030759335,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
17,-1,5.5,0.0993419086103,0.0977258941255,0.0980490970225,0.0977258941255,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
35,-1,5.5,0.0777090104677,0.0772670298823,0.0776206143506,0.0777090104677,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
12,-1,5.5,0.0972604770441,0.0932760956844,0.0964636007721,0.0972604770441,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
9,-1,5.5,0.0728090123212,0.0656038824704,0.0670449084405,0.0656038824704,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
11,-1,5.5,0.0828152101289,0.0800776903025,0.0822677061636,0.0828152101289,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
18,-1,5.5,0.104882234781,0.103429669084,0.104591721642,0.104882234781,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
24,-1,5.5,0.0913755573421,0.0845885809031,0.0859459761909,0.0845885809031,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
15,-1,5.5,0.106547821786,0.0989273805266,0.100451468778,0.0989273805266,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
19,-1,5.5,0.0989925188682,0.0918865457519,0.0933077403751,0.0918865457519,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
20,-1,5.5,0.10286054653,0.101371622131,0.101669407011,0.101371622131,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
25,-1,5.5,0.0899469586424,0.0855550871525,0.0864334614505,0.0855550871525,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
22,-1,5.5,0.0931460987996,0.092160437069,0.0929489664535,0.0931460987996,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
16,-1,5.5,0.104811534924,0.0940481562588,0.0962008319918,0.0940481562588,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
30,-1,5.5,0.089957404094,0.0825980743822,0.0884855381516,0.089957404094,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
40,-1,5.5,0.083058235058,0.0732157057033,0.0810897291871,0.083058235058,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
14,-1,5.5,0.107329642425,0.105731905853,0.106051453168,0.105731905853,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
45,-1,5.5,0.0928853360976,0.0880364740913,0.0890062464926,0.0880364740913,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
10,-1,5.5,0.070051469001,0.0694819408241,0.0695958464595,0.0694819408241,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
23,-1,5.5,0.0929533151366,0.0815696635037,0.0838463938303,0.0815696635037,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
13,-1,5.5,0.111119352819,0.108345548503,0.110564591955,0.111119352819,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
65,-1,5.5,0.0648847440646,0.0633353748516,0.064574870222,0.0648847440646,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
21,-1,5.5,0.0892564464581,0.087046321249,0.0874883462909,0.087046321249,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
90,-1,6,0.0460244159187,0.0460244159187,0.0460244159187,0.0460244159187,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
80,-1,6,0.179992991738,0.179959531164,0.179966223279,0.179959531164,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
85,-1,6,0.0529548281548,0.0498621644572,0.0504806971967,0.0498621644572,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
75,-1,6,0.0536210666102,0.0514760195504,0.0531920571982,0.0536210666102,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
70,-1,6,0.0630091113418,0.0598131245625,0.0604523219183,0.0598131245625,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
60,-1,6,0.0805631059486,0.0738235641409,0.0792151975871,0.0805631059486,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
65,-1,6,0.0638979307452,0.0611145125527,0.0616711961912,0.0611145125527,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
55,-1,6,0.08478313173,0.0751532031683,0.0828571460176,0.08478313173,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
45,-1,6,0.0910043206332,0.0909817375826,0.0909998040231,0.0910043206332,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
50,-1,6,0.0923090231237,0.0869967582543,0.0912465701498,0.0923090231237,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
30,-1,6,0.0945492719455,0.093230358458,0.094285489248,0.0945492719455,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
35,-1,6,0.0780901255316,0.0738909379785,0.0747307754891,0.0738909379785,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
25,-1,6,0.0941707950739,0.0920861719201,0.0937538704431,0.0941707950739,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
9,-1,6,0.0781334797463,0.072918045292,0.0770903928555,0.0781334797463,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
12,-1,6,0.103190990559,0.0967572593341,0.101904244314,0.103190990559,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
23,-1,6,0.0914877614246,0.0879840723019,0.0907870236,0.0914877614246,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
13,-1,6,0.101589759474,0.0860080507004,0.0891243924551,0.0860080507004,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
40,-1,6,0.0763844843491,0.0664203952402,0.0743916665273,0.0763844843491,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
11,-1,6,0.0891660345718,0.0884634804756,0.0886039912948,0.0884634804756,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
19,-1,6,0.111051964347,0.105289271755,0.106441810274,0.105289271755,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
8,-1,6,0.0771587572491,0.0649245002842,0.0673713516772,0.0649245002842,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
18,-1,6,0.105437123164,0.10332121721,0.103744398401,0.10332121721,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
6,-1,6,0.0641482795873,0.0620054499499,0.0637197136598,0.0641482795873,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
24,-1,6,0.0976740175739,0.0956491938438,0.0972690528279,0.0976740175739,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
20,-1,6,0.106884320212,0.10456661579,0.106420779328,0.106884320212,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
17,-1,6,0.0955317407242,0.0944107484253,0.0946349468851,0.0944107484253,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
7,-1,6,0.0590173264198,0.0545974886665,0.0554814562171,0.0545974886665,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
21,-1,6,0.104326553014,0.0961368945516,0.0977748262442,0.0961368945516,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
22,-1,6,0.0949903472038,0.0910404533543,0.0942003684339,0.0949903472038,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
14,-1,6,0.122821288444,0.120223045624,0.120742694188,0.120223045624,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
16,-1,6,0.110790395581,0.10587834275,0.106860753316,0.10587834275,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
10,-1,6,0.0819916876656,0.0773982201562,0.0810729941637,0.0819916876656,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
15,-1,6,0.0995863060899,0.0952423261092,0.0961111221054,0.0952423261092,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
90,-1,6.5,0.19307183208,0.184235701215,0.191304605907,0.19307183208,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
85,-1,6.5,0.185881629108,0.183211494566,0.183745521474,0.183211494566,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
75,-1,6.5,0.0579557823794,0.0557722975401,0.0575190854115,0.0579557823794,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
80,-1,6.5,0.28837486198,0.266087912715,0.283917472127,0.28837486198,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
70,-1,6.5,0.0754798580168,0.0725960348063,0.0749030933747,0.0754798580168,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
65,-1,6.5,0.0670204710351,0.0657774739453,0.0660260733633,0.0657774739453,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
35,-1,6.5,0.100939914783,0.0995737857443,0.0998470115519,0.0995737857443,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
16,-1,6.5,0.123356783592,0.112341860468,0.121153798967,0.123356783592,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
22,-1,6.5,0.0888917458396,0.0884162762059,0.0885113701327,0.0884162762059,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
5,-1,6.5,0.0560790050773,0.0399372945405,0.0528506629699,0.0560790050773,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
6,-1,6.5,0.0500365339876,0.0472884536481,0.0494869179197,0.0500365339876,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
50,-1,6.5,0.0887100365424,0.0881344282497,0.0882495499083,0.0881344282497,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
12,-1,6.5,0.101511676986,0.0956554495448,0.096826695033,0.0956554495448,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
19,-1,6.5,0.0958928321364,0.094102838979,0.0955348335049,0.0958928321364,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
18,-1,6.5,0.108849729959,0.0967806477428,0.0991944641859,0.0967806477428,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
10,-1,6.5,0.0662256015966,0.0634481176238,0.0640036144184,0.0634481176238,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
21,-1,6.5,0.0994015721146,0.0867854209946,0.0968783418906,0.0994015721146,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
20,-1,6.5,0.113802016861,0.107467850836,0.108734684041,0.107467850836,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
17,-1,6.5,0.0979783254132,0.0890079497084,0.0908020248494,0.0890079497084,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
24,-1,6.5,0.0870587794345,0.0843118024304,0.0848611978313,0.0843118024304,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
40,-1,6.5,0.0736202066826,0.0659553067554,0.0720872266972,0.0736202066826,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
23,-1,6.5,0.0815739182559,0.0783513029564,0.080929395196,0.0815739182559,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
11,-1,6.5,0.0876402694304,0.0863995174693,0.0873921190382,0.0876402694304,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
13,-1,6.5,0.108263124433,0.0955296122656,0.105716421999,0.108263124433,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
7,-1,6.5,0.0582462829788,0.0514733733093,0.0568917010449,0.0582462829788,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
45,-1,6.5,0.154549334538,0.149957751389,0.150876068019,0.149957751389,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
25,-1,6.5,0.0914702207963,0.0909032068245,0.0910166096188,0.0909032068245,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
15,-1,6.5,0.115741784505,0.106524112461,0.113898250097,0.115741784505,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
55,-1,6.5,0.083921002666,0.0774553600449,0.0787484885691,0.0774553600449,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
14,-1,6.5,0.0979515503992,0.0912043846197,0.0925538177756,0.0912043846197,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
30,-1,6.5,0.0957291147491,0.0881543533598,0.0896693056376,0.0881543533598,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
9,-1,6.5,0.0681660778686,0.0681311317108,0.0681590886371,0.0681660778686,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
60,-1,6.5,0.0822507984526,0.0811612498061,0.0820328887233,0.0822507984526,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
8,-1,6.5,0.0714673113866,0.065164583883,0.0702067658859,0.0714673113866,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
90,-1,7,0.0451882048105,0.0410847848947,0.0419054688778,0.0410847848947,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
85,-1,7,0.277284462477,0.268330560265,0.270121340707,0.268330560265,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
75,-1,7,0.274340001798,0.264606515412,0.272393304521,0.274340001798,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
80,-1,7,0.0549329551811,0.0534804970132,0.0537709886468,0.0534804970132,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
65,-1,7,0.0620692082622,0.0616209547264,0.0617106054335,0.0616209547264,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
50,-1,7,0.0914499073737,0.0870251405402,0.090564954007,0.0914499073737,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
45,-1,7,0.0991152025149,0.0852829042753,0.0880493639232,0.0852829042753,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
55,-1,7,0.0844666750771,0.0787734544738,0.0799120985945,0.0787734544738,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
70,-1,7,0.0699829424265,0.0663747328197,0.0670963747411,0.0663747328197,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
22,-1,7,0.110085060396,0.105078128092,0.106079514553,0.105078128092,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
21,-1,7,0.0909320466113,0.0837818020009,0.0895019976892,0.0909320466113,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
19,-1,7,0.100201673127,0.0985243577146,0.0988598207971,0.0985243577146,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
20,-1,7,0.102543105137,0.0934453620508,0.10072355652,0.102543105137,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
18,-1,7,0.108196949553,0.103416051999,0.104372231509,0.103416051999,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
13,-1,7,0.104363707686,0.103575118674,0.104205989884,0.104363707686,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
5,-1,7,0.0452811961788,0.0436090890767,0.0449467747584,0.0452811961788,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
23,-1,7,0.0896002190241,0.086721380929,0.0890244514051,0.0896002190241,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
15,-1,7,0.107526757267,0.107154174094,0.107452240632,0.107526757267,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
25,-1,7,0.115688988469,0.115679457431,0.115681363639,0.115679457431,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
30,-1,7,0.092256695569,0.0903853861781,0.0907596480563,0.0903853861781,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
35,-1,7,0.0723037468068,0.0675570917617,0.0713544157978,0.0723037468068,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
14,-1,7,0.110272396017,0.101681500963,0.103399679974,0.101681500963,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
24,-1,7,0.0958837992133,0.091574684597,0.09502197629,0.0958837992133,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
40,-1,7,0.0757574167913,0.0726916576725,0.0733048094962,0.0726916576725,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
60,-1,7,0.0785569162143,0.0699772986312,0.0716932221478,0.0699772986312,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
9,-1,7,0.0899221432208,0.0855430826969,0.089046331116,0.0899221432208,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
7,-1,7,0.0579129912584,0.0571989678859,0.0573417725604,0.0571989678859,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
8,-1,7,0.0685454640734,0.0520256680609,0.0553296272634,0.0520256680609,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
16,-1,7,0.114898342124,0.110811758597,0.111629075303,0.110811758597,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
11,-1,7,0.0837149351381,0.0800889226449,0.0829897326395,0.0837149351381,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
10,-1,7,0.0666676430226,0.0660067583662,0.0665354660913,0.0666676430226,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
17,-1,7,0.100585687787,0.0991310871492,0.0994220072769,0.0991310871492,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
6,-1,7,0.0521479757556,0.049519493004,0.0516222792053,0.0521479757556,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
12,-1,7,0.100550091473,0.0966197015618,0.0997640134908,0.100550091473,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
90,-1,7.5,0.177669455501,0.175363411842,0.175824620574,0.175363411842,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
85,-1,7.5,0.0509362429929,0.0509362429929,0.0509362429929,0.0509362429929,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
80,-1,7.5,0.0560010151917,0.0542933310728,0.0556594783679,0.0560010151917,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
75,-1,7.5,0.0614385191912,0.0565512929593,0.0575287382057,0.0565512929593,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
55,-1,7.5,0.0868511169653,0.0855394684555,0.0858017981575,0.0855394684555,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
65,-1,7.5,0.0698641042327,0.0641557257949,0.0652974014825,0.0641557257949,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
50,-1,7.5,0.0824283869485,0.0800014465845,0.0804868346573,0.0800014465845,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
60,-1,7.5,0.0763547021751,0.0739879387941,0.0758813494989,0.0763547021751,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
40,-1,7.5,0.0747134606088,0.0696839968352,0.0706898895899,0.0696839968352,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
35,-1,7.5,0.12259024917,0.10741002966,0.119554205268,0.12259024917,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
30,-1,7.5,0.0886373696188,0.0856224507941,0.086225434559,0.0856224507941,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
45,-1,7.5,0.0882173736925,0.0862926191869,0.086677570088,0.0862926191869,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
25,-1,7.5,0.12001087702,0.116436155614,0.117151099895,0.116436155614,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
20,-1,7.5,0.0906050016997,0.0865173796613,0.0897874772921,0.0906050016997,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
21,-1,7.5,0.0842119712853,0.0840849663462,0.0841865702975,0.0842119712853,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
7,-1,7.5,0.0530766267563,0.0511178168257,0.0526848647702,0.0530766267563,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
11,-1,7.5,0.0934037539598,0.0809181038084,0.0834152338387,0.0809181038084,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
18,-1,7.5,0.111032604599,0.102806520522,0.109387387784,0.111032604599,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
14,-1,7.5,0.0911643436091,0.0910564001521,0.0910779888435,0.0910564001521,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
24,-1,7.5,0.0931632701888,0.0875932809472,0.0887072787955,0.0875932809472,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
19,-1,7.5,0.11234403968,0.111439919239,0.111620743327,0.111439919239,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
16,-1,7.5,0.10555941253,0.104813250773,0.105410180179,0.10555941253,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
12,-1,7.5,0.0999880319206,0.0920877898064,0.0984079834978,0.0999880319206,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
5,-1,7.5,0.0460081540123,0.0453675771154,0.0458800386329,0.0460081540123,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
9,-1,7.5,0.0575064192977,0.0564702421863,0.0566774776086,0.0564702421863,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
8,-1,7.5,0.0591419140313,0.051666315823,0.0531614354647,0.051666315823,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
17,-1,7.5,0.108041129761,0.102571265745,0.103665238548,0.102571265745,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
22,-1,7.5,0.11654080235,0.106055897222,0.108152878248,0.106055897222,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
10,-1,7.5,0.0652236255498,0.0576369644746,0.0637062933347,0.0652236255498,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
15,-1,7.5,0.119034760475,0.107010351474,0.109415233274,0.107010351474,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
70,-1,7.5,0.0659753737602,0.065462564976,0.0658728120034,0.0659753737602,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
6,-1,7.5,0.0624570986709,0.0621191846598,0.0623895158687,0.0624570986709,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
13,-1,7.5,0.0912349494455,0.0899019244616,0.0909683444487,0.0912349494455,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
23,-1,7.5,0.0911799157677,0.0887230142452,0.0892143945497,0.0887230142452,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
90,-1,7.7,0.181251089486,0.171280986834,0.173275007364,0.171280986834,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
85,-1,7.7,0.164046589433,0.16096455327,0.161580960503,0.16096455327,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
80,-1,7.7,0.0591904827457,0.0527625491779,0.0540481358915,0.0527625491779,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
75,-1,7.7,0.181204697093,0.17931404858,0.179692178283,0.17931404858,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
70,-1,7.7,0.068171321942,0.0649103143097,0.0675191204155,0.068171321942,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
65,-1,7.7,0.0757075830421,0.0736776613249,0.0740836456683,0.0736776613249,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
60,-1,7.7,0.0848336389526,0.0786268540742,0.0835922819769,0.0848336389526,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
50,-1,7.7,0.094446435947,0.0913150222997,0.0938201532175,0.094446435947,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
55,-1,7.7,0.0886997480218,0.0737965574954,0.0857191099166,0.0886997480218,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
45,-1,7.7,0.176810459119,0.171121022589,0.172258909895,0.171121022589,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
35,-1,7.7,0.114817473532,0.111997540949,0.112561527466,0.111997540949,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
40,-1,7.7,0.0811349584294,0.0793190043511,0.0796821951668,0.0793190043511,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
25,-1,7.7,0.127437003817,0.123353414424,0.124170132303,0.123353414424,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
30,-1,7.7,0.0839409677536,0.0811625741775,0.0833852890384,0.0839409677536,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
19,-1,7.7,0.0959364513694,0.0890359081369,0.0945563427229,0.0959364513694,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
20,-1,7.7,0.0938713945028,0.0878065694333,0.0926584294889,0.0938713945028,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
11,-1,7.7,0.0761432017666,0.0684114393418,0.0699577918267,0.0684114393418,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
18,-1,7.7,0.101680828676,0.0974347799626,0.100831618933,0.101680828676,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
24,-1,7.7,0.116900136597,0.11123173084,0.112365411991,0.11123173084,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
7,-1,7.7,0.0584971148391,0.0467849808403,0.0491274076401,0.0467849808403,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
17,-1,7.7,0.12269427819,0.121101945957,0.122375811744,0.12269427819,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
16,-1,7.7,0.102401807714,0.101784807117,0.101908207236,0.101784807117,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
9,-1,7.7,0.0761861866054,0.0636589019869,0.0736807296817,0.0761861866054,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
10,-1,7.7,0.0764820089765,0.0694242747573,0.0708358216012,0.0694242747573,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
21,-1,7.7,0.102943780823,0.0915724333266,0.0938467028258,0.0915724333266,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
5,-1,7.7,0.0485248426324,0.0413086999077,0.0470816140875,0.0485248426324,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
8,-1,7.7,0.0705294971087,0.0584278759099,0.0681091728689,0.0705294971087,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
22,-1,7.7,0.115132847571,0.108275667357,0.1096471034,0.108275667357,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
13,-1,7.7,0.111786644709,0.108279933481,0.108981275726,0.108279933481,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
6,-1,7.7,0.0551047951454,0.0544462897283,0.0545779908117,0.0544462897283,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
15,-1,7.7,0.108028079721,0.10275932413,0.106974328603,0.108028079721,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
23,-1,7.7,0.0942827797818,0.0921521382688,0.0925782665714,0.0921521382688,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
12,-1,7.7,0.095303435448,0.0900346099821,0.0942496703548,0.095303435448,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
14,-1,7.7,0.10919172922,0.103748908593,0.108103165094,0.10919172922,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
90,-1,7.9,0.177651285444,0.169105686732,0.170814806474,0.169105686732,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
85,-1,7.9,0.163115709896,0.161491680225,0.162790903961,0.163115709896,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
80,-1,7.9,0.0509363399573,0.0501637597805,0.0503182758159,0.0501637597805,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
65,-1,7.9,0.0806540088228,0.0740046931005,0.075334556245,0.0740046931005,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
60,-1,7.9,0.0718681964048,0.068011967521,0.071096950628,0.0718681964048,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
70,-1,7.9,0.0625280291321,0.0625280291321,0.0625280291321,0.0625280291321,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
75,-1,7.9,0.155816019587,0.154557033355,0.154808830601,0.154557033355,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
50,-1,7.9,0.0886065168616,0.0849813241299,0.0878814783152,0.0886065168616,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
45,-1,7.9,0.16320658608,0.159849934533,0.16253525577,0.16320658608,10,1,0,2510,./proteins/nup116_sparse/,plain_aff
