K_cap,k_low,sigma,NMI_max,NMI_min,NMI_avg,NMI_med,thining_coef,algo_choice,in_file,aff_type
14,-1,6,0.381383314885,0.381383314885,0.381383314885,0.381383314885,10,3,./proteins/gb1_sparse/,plain_aff
13,-1,6,0.354028947704,0.354028947704,0.354028947704,0.354028947704,10,3,./proteins/gb1_sparse/,plain_aff
18,-1,6,0.361238681313,0.358650434083,0.359168083529,0.358650434083,10,3,./proteins/gb1_sparse/,plain_aff
12,-1,6,0.356063321995,0.35583196212,0.355878234095,0.35583196212,10,3,./proteins/gb1_sparse/,plain_aff
17,-1,6,0.372475871758,0.372475871758,0.372475871758,0.372475871758,10,3,./proteins/gb1_sparse/,plain_aff
50,-1,6,0.385732520659,0.377020259051,0.378762711373,0.377020259051,10,3,./proteins/gb1_sparse/,plain_aff
21,-1,6,0.34080450349,0.340796679486,0.340798244287,0.340796679486,10,3,./proteins/gb1_sparse/,plain_aff
16,-1,6,0.380564578357,0.380564578357,0.380564578357,0.380564578357,10,3,./proteins/gb1_sparse/,plain_aff
20,-1,6,0.346608190465,0.346608190465,0.346608190465,0.346608190465,10,3,./proteins/gb1_sparse/,plain_aff
60,-1,6,0.376977806832,0.37279394514,0.376141034494,0.376977806832,10,3,./proteins/gb1_sparse/,plain_aff
25,-1,6,0.33864105283,0.334468074814,0.335302670417,0.334468074814,10,3,./proteins/gb1_sparse/,plain_aff
7,-1,6,0.381482326482,0.380420630671,0.380632969833,0.380420630671,10,3,./proteins/gb1_sparse/,plain_aff
35,-1,6,0.337515455495,0.336672714734,0.337346907342,0.337515455495,10,3,./proteins/gb1_sparse/,plain_aff
80,-1,6,0.368478661012,0.365832278787,0.366361555232,0.365832278787,10,3,./proteins/gb1_sparse/,plain_aff
19,-1,6,0.351769799029,0.35020384315,0.351456607853,0.351769799029,10,3,./proteins/gb1_sparse/,plain_aff
40,-1,6,0.363194014401,0.363194014401,0.363194014401,0.363194014401,10,3,./proteins/gb1_sparse/,plain_aff
11,-1,6,0.352174269855,0.351781000293,0.351859654205,0.351781000293,10,3,./proteins/gb1_sparse/,plain_aff
30,-1,6,0.326757020383,0.326757020383,0.326757020383,0.326757020383,10,3,./proteins/gb1_sparse/,plain_aff
15,-1,6,0.378220204432,0.378220204432,0.378220204432,0.378220204432,10,3,./proteins/gb1_sparse/,plain_aff
9,-1,6,0.36778205246,0.36778205246,0.36778205246,0.36778205246,10,3,./proteins/gb1_sparse/,plain_aff
8,-1,6,0.379686632731,0.379686632731,0.379686632731,0.379686632731,10,3,./proteins/gb1_sparse/,plain_aff
5,-1,6,0.381562394574,0.381562394574,0.381562394574,0.381562394574,10,3,./proteins/gb1_sparse/,plain_aff
23,-1,6,0.343123689807,0.338008244062,0.339031333211,0.338008244062,10,3,./proteins/gb1_sparse/,plain_aff
90,-1,6.5,0.340117694446,0.321624156367,0.33641898683,0.340117694446,10,3,./proteins/gb1_sparse/,plain_aff
80,-1,6.5,0.366257895475,0.358744107913,0.364755137963,0.366257895475,10,3,./proteins/gb1_sparse/,plain_aff
85,-1,6.5,0.383072412559,0.356859822284,0.377829894504,0.383072412559,10,3,./proteins/gb1_sparse/,plain_aff
70,-1,6.5,0.385369966331,0.375124396466,0.383320852358,0.385369966331,10,3,./proteins/gb1_sparse/,plain_aff
60,-1,6.5,0.372700988372,0.363134454969,0.370787681691,0.372700988372,10,3,./proteins/gb1_sparse/,plain_aff
50,-1,6.5,0.382253325815,0.378288913369,0.381460443326,0.382253325815,10,3,./proteins/gb1_sparse/,plain_aff
30,-1,6.5,0.326449255891,0.316454194569,0.318453206833,0.316454194569,10,3,./proteins/gb1_sparse/,plain_aff
17,-1,6.5,0.372475871758,0.372475871758,0.372475871758,0.372475871758,10,3,./proteins/gb1_sparse/,plain_aff
13,-1,6.5,0.35442107485,0.354028947704,0.354107373133,0.354028947704,10,3,./proteins/gb1_sparse/,plain_aff
35,-1,6.5,0.337515455495,0.336933671698,0.337399098735,0.337515455495,10,3,./proteins/gb1_sparse/,plain_aff
40,-1,6.5,0.363508228165,0.363508228165,0.363508228165,0.363508228165,10,3,./proteins/gb1_sparse/,plain_aff
18,-1,6.5,0.361238681313,0.358650434083,0.359168083529,0.358650434083,10,3,./proteins/gb1_sparse/,plain_aff
55,-1,6.5,0.387997811226,0.366501062605,0.383698461502,0.387997811226,10,3,./proteins/gb1_sparse/,plain_aff
11,-1,6.5,0.351582732712,0.351582732712,0.351582732712,0.351582732712,10,3,./proteins/gb1_sparse/,plain_aff
10,-1,6.5,0.366633555237,0.366633555237,0.366633555237,0.366633555237,10,3,./proteins/gb1_sparse/,plain_aff
6,-1,6.5,0.380156220565,0.380156220565,0.380156220565,0.380156220565,10,3,./proteins/gb1_sparse/,plain_aff
12,-1,6.5,0.35381840322,0.353587446109,0.353633637531,0.353587446109,10,3,./proteins/gb1_sparse/,plain_aff
23,-1,6.5,0.345123660988,0.339817784996,0.340878960194,0.339817784996,10,3,./proteins/gb1_sparse/,plain_aff
65,-1,6.5,0.366782379039,0.338259164505,0.361077736132,0.366782379039,10,3,./proteins/gb1_sparse/,plain_aff
24,-1,6.5,0.341819738853,0.341124859633,0.341263835477,0.341124859633,10,3,./proteins/gb1_sparse/,plain_aff
45,-1,6.5,0.378548222908,0.375949827485,0.378028543823,0.378548222908,10,3,./proteins/gb1_sparse/,plain_aff
75,-1,6.5,0.371286342283,0.358794166741,0.361292601849,0.358794166741,10,3,./proteins/gb1_sparse/,plain_aff
22,-1,6.5,0.343938394822,0.343938394822,0.343938394822,0.343938394822,10,3,./proteins/gb1_sparse/,plain_aff
8,-1,6.5,0.379686632731,0.379686632731,0.379686632731,0.379686632731,10,3,./proteins/gb1_sparse/,plain_aff
15,-1,6.5,0.378220204432,0.378220204432,0.378220204432,0.378220204432,10,3,./proteins/gb1_sparse/,plain_aff
25,-1,6.5,0.333544299247,0.329014143438,0.329920174599,0.329014143438,10,3,./proteins/gb1_sparse/,plain_aff
16,-1,6.5,0.380564578357,0.380564578357,0.380564578357,0.380564578357,10,3,./proteins/gb1_sparse/,plain_aff
7,-1,6.5,0.381482326482,0.381482326482,0.381482326482,0.381482326482,10,3,./proteins/gb1_sparse/,plain_aff
14,-1,6.5,0.381383314885,0.381383314885,0.381383314885,0.381383314885,10,3,./proteins/gb1_sparse/,plain_aff
9,-1,6.5,0.36778205246,0.36778205246,0.36778205246,0.36778205246,10,3,./proteins/gb1_sparse/,plain_aff
5,-1,6.5,0.381562394574,0.381562394574,0.381562394574,0.381562394574,10,3,./proteins/gb1_sparse/,plain_aff
20,-1,6.5,0.347729000151,0.346608190465,0.347504838214,0.347729000151,10,3,./proteins/gb1_sparse/,plain_aff
19,-1,6.5,0.350890487929,0.349905658764,0.350693522096,0.350890487929,10,3,./proteins/gb1_sparse/,plain_aff
21,-1,6.5,0.341691550391,0.341064264889,0.341566093291,0.341691550391,10,3,./proteins/gb1_sparse/,plain_aff
90,-1,7,0.347265190615,0.313833495965,0.320519834895,0.313833495965,10,3,./proteins/gb1_sparse/,plain_aff
45,-1,7,0.375949827485,0.370564477121,0.371641547194,0.370564477121,10,3,./proteins/gb1_sparse/,plain_aff
70,-1,7,0.380900638392,0.380863863514,0.38087121849,0.380863863514,10,3,./proteins/gb1_sparse/,plain_aff
23,-1,7,0.344692400279,0.342696430972,0.343095624833,0.342696430972,10,3,./proteins/gb1_sparse/,plain_aff
80,-1,7,0.385449810355,0.370514599345,0.373501641547,0.370514599345,10,3,./proteins/gb1_sparse/,plain_aff
65,-1,7,0.359605851438,0.32922568675,0.335301719688,0.32922568675,10,3,./proteins/gb1_sparse/,plain_aff
12,-1,7,0.35381840322,0.35381840322,0.35381840322,0.35381840322,10,3,./proteins/gb1_sparse/,plain_aff
9,-1,7,0.36778205246,0.36778205246,0.36778205246,0.36778205246,10,3,./proteins/gb1_sparse/,plain_aff
24,-1,7,0.343802540311,0.339742985396,0.342990629328,0.343802540311,10,3,./proteins/gb1_sparse/,plain_aff
6,-1,7,0.380156220565,0.380156220565,0.380156220565,0.380156220565,10,3,./proteins/gb1_sparse/,plain_aff
11,-1,7,0.351582732712,0.347590508649,0.348388953461,0.347590508649,10,3,./proteins/gb1_sparse/,plain_aff
35,-1,7,0.335747187493,0.335747187493,0.335747187493,0.335747187493,10,3,./proteins/gb1_sparse/,plain_aff
20,-1,7,0.346608190465,0.346608190465,0.346608190465,0.346608190465,10,3,./proteins/gb1_sparse/,plain_aff
85,-1,7,0.388032023063,0.364862305219,0.383398079494,0.388032023063,10,3,./proteins/gb1_sparse/,plain_aff
15,-1,7,0.378220204432,0.378220204432,0.378220204432,0.378220204432,10,3,./proteins/gb1_sparse/,plain_aff
25,-1,7,0.338004647607,0.333544299247,0.337112577935,0.338004647607,10,3,./proteins/gb1_sparse/,plain_aff
8,-1,7,0.379686632731,0.379686632731,0.379686632731,0.379686632731,10,3,./proteins/gb1_sparse/,plain_aff
10,-1,7,0.366633555237,0.366633555237,0.366633555237,0.366633555237,10,3,./proteins/gb1_sparse/,plain_aff
55,-1,7,0.378868580219,0.368609624659,0.370661415771,0.368609624659,10,3,./proteins/gb1_sparse/,plain_aff
21,-1,7,0.342940107965,0.342228752566,0.342371023646,0.342228752566,10,3,./proteins/gb1_sparse/,plain_aff
5,-1,7,0.381562394574,0.381562394574,0.381562394574,0.381562394574,10,3,./proteins/gb1_sparse/,plain_aff
7,-1,7,0.381482326482,0.380420630671,0.380632969833,0.380420630671,10,3,./proteins/gb1_sparse/,plain_aff
30,-1,7,0.344882853923,0.335611473277,0.337465749406,0.335611473277,10,3,./proteins/gb1_sparse/,plain_aff
19,-1,7,0.35020384315,0.35020384315,0.35020384315,0.35020384315,10,3,./proteins/gb1_sparse/,plain_aff
22,-1,7,0.343938394822,0.343938394822,0.343938394822,0.343938394822,10,3,./proteins/gb1_sparse/,plain_aff
13,-1,7,0.354028947704,0.354028947704,0.354028947704,0.354028947704,10,3,./proteins/gb1_sparse/,plain_aff
16,-1,7,0.380564578357,0.380564578357,0.380564578357,0.380564578357,10,3,./proteins/gb1_sparse/,plain_aff
14,-1,7,0.381383314885,0.377050347689,0.377916941128,0.377050347689,10,3,./proteins/gb1_sparse/,plain_aff
60,-1,7,0.35858173117,0.344864673336,0.347608084903,0.344864673336,10,3,./proteins/gb1_sparse/,plain_aff
17,-1,7,0.366700477326,0.366700477326,0.366700477326,0.366700477326,10,3,./proteins/gb1_sparse/,plain_aff
18,-1,7,0.358650434083,0.355314981709,0.357983343608,0.358650434083,10,3,./proteins/gb1_sparse/,plain_aff
50,-1,7,0.382951761234,0.375694628557,0.381500334699,0.382951761234,10,3,./proteins/gb1_sparse/,plain_aff
40,-1,7,0.363508228165,0.363194014401,0.363256857154,0.363194014401,10,3,./proteins/gb1_sparse/,plain_aff
75,-1,7,0.360699800999,0.345646917134,0.348657493907,0.345646917134,10,3,./proteins/gb1_sparse/,plain_aff
90,-1,7.5,0.361765220237,0.331777151559,0.355767606501,0.361765220237,10,3,./proteins/gb1_sparse/,plain_aff
80,-1,7.5,0.367037169959,0.359593897677,0.361082552134,0.359593897677,10,3,./proteins/gb1_sparse/,plain_aff
75,-1,7.5,0.353678556378,0.317080744141,0.346358993931,0.353678556378,10,3,./proteins/gb1_sparse/,plain_aff
70,-1,7.5,0.391054034154,0.381853237927,0.383693397173,0.381853237927,10,3,./proteins/gb1_sparse/,plain_aff
85,-1,7.5,0.37912915562,0.355987072446,0.360615489081,0.355987072446,10,3,./proteins/gb1_sparse/,plain_aff
40,-1,7.5,0.364460586384,0.363508228165,0.363698699809,0.363508228165,10,3,./proteins/gb1_sparse/,plain_aff
24,-1,7.5,0.341819738853,0.341080931341,0.34167197735,0.341819738853,10,3,./proteins/gb1_sparse/,plain_aff
13,-1,7.5,0.354028947704,0.353522059957,0.353623437507,0.353522059957,10,3,./proteins/gb1_sparse/,plain_aff
20,-1,7.5,0.346608190465,0.346608190465,0.346608190465,0.346608190465,10,3,./proteins/gb1_sparse/,plain_aff
55,-1,7.5,0.372934098152,0.372343413221,0.372461550207,0.372343413221,10,3,./proteins/gb1_sparse/,plain_aff
23,-1,7.5,0.343153185862,0.339354807974,0.340114483552,0.339354807974,10,3,./proteins/gb1_sparse/,plain_aff
17,-1,7.5,0.363411984113,0.363411984113,0.363411984113,0.363411984113,10,3,./proteins/gb1_sparse/,plain_aff
50,-1,7.5,0.384039135611,0.382180271194,0.382552044078,0.382180271194,10,3,./proteins/gb1_sparse/,plain_aff
10,-1,7.5,0.367304525164,0.366633555237,0.366767749222,0.366633555237,10,3,./proteins/gb1_sparse/,plain_aff
45,-1,7.5,0.375949827485,0.370564477121,0.371641547194,0.370564477121,10,3,./proteins/gb1_sparse/,plain_aff
7,-1,7.5,0.381482326482,0.381482326482,0.381482326482,0.381482326482,10,3,./proteins/gb1_sparse/,plain_aff
30,-1,7.5,0.34518062434,0.34518062434,0.34518062434,0.34518062434,10,3,./proteins/gb1_sparse/,plain_aff
19,-1,7.5,0.349956866634,0.349956866634,0.349956866634,0.349956866634,10,3,./proteins/gb1_sparse/,plain_aff
35,-1,7.5,0.336545236767,0.336545236767,0.336545236767,0.336545236767,10,3,./proteins/gb1_sparse/,plain_aff
9,-1,7.5,0.36778205246,0.36778205246,0.36778205246,0.36778205246,10,3,./proteins/gb1_sparse/,plain_aff
12,-1,7.5,0.35381840322,0.353477930491,0.353546025037,0.353477930491,10,3,./proteins/gb1_sparse/,plain_aff
22,-1,7.5,0.341708664322,0.341372228131,0.341439515369,0.341372228131,10,3,./proteins/gb1_sparse/,plain_aff
65,-1,7.5,0.361247022808,0.356303972008,0.357292582168,0.356303972008,10,3,./proteins/gb1_sparse/,plain_aff
11,-1,7.5,0.351582732712,0.351582732712,0.351582732712,0.351582732712,10,3,./proteins/gb1_sparse/,plain_aff
25,-1,7.5,0.335247030499,0.332359305625,0.334669485524,0.335247030499,10,3,./proteins/gb1_sparse/,plain_aff
16,-1,7.5,0.380564578357,0.380564578357,0.380564578357,0.380564578357,10,3,./proteins/gb1_sparse/,plain_aff
5,-1,7.5,0.381562394574,0.381562394574,0.381562394574,0.381562394574,10,3,./proteins/gb1_sparse/,plain_aff
60,-1,7.5,0.359311870794,0.348255925369,0.350467114454,0.348255925369,10,3,./proteins/gb1_sparse/,plain_aff
21,-1,7.5,0.340887590346,0.340039042346,0.340717880746,0.340887590346,10,3,./proteins/gb1_sparse/,plain_aff
18,-1,7.5,0.358650434083,0.358650434083,0.358650434083,0.358650434083,10,3,./proteins/gb1_sparse/,plain_aff
8,-1,7.5,0.379686632731,0.379686632731,0.379686632731,0.379686632731,10,3,./proteins/gb1_sparse/,plain_aff
6,-1,7.5,0.380156220565,0.380156220565,0.380156220565,0.380156220565,10,3,./proteins/gb1_sparse/,plain_aff
14,-1,7.5,0.377050347689,0.377050347689,0.377050347689,0.377050347689,10,3,./proteins/gb1_sparse/,plain_aff
15,-1,7.5,0.378220204432,0.378220204432,0.378220204432,0.378220204432,10,3,./proteins/gb1_sparse/,plain_aff
90,-1,7.7,0.330903117862,0.330838843956,0.330851698738,0.330838843956,10,3,./proteins/gb1_sparse/,plain_aff
85,-1,7.7,0.382902171347,0.372764974058,0.374792413516,0.372764974058,10,3,./proteins/gb1_sparse/,plain_aff
80,-1,7.7,0.370514599345,0.343044255675,0.365020530611,0.370514599345,10,3,./proteins/gb1_sparse/,plain_aff
75,-1,7.7,0.351059973581,0.328142707813,0.332726160967,0.328142707813,10,3,./proteins/gb1_sparse/,plain_aff
55,-1,7.7,0.372934098152,0.367245903165,0.371796459155,0.372934098152,10,3,./proteins/gb1_sparse/,plain_aff
70,-1,7.7,0.378008155174,0.374750397424,0.377356603624,0.378008155174,10,3,./proteins/gb1_sparse/,plain_aff
30,-1,7.7,0.348242091039,0.346374927502,0.347868658331,0.348242091039,10,3,./proteins/gb1_sparse/,plain_aff
12,-1,7.7,0.35381840322,0.353587446109,0.353772211798,0.35381840322,10,3,./proteins/gb1_sparse/,plain_aff
35,-1,7.7,0.335179156594,0.335179156594,0.335179156594,0.335179156594,10,3,./proteins/gb1_sparse/,plain_aff
20,-1,7.7,0.346608190465,0.346608190465,0.346608190465,0.346608190465,10,3,./proteins/gb1_sparse/,plain_aff
24,-1,7.7,0.341819738853,0.341600406221,0.341644272747,0.341600406221,10,3,./proteins/gb1_sparse/,plain_aff
7,-1,7.7,0.381482326482,0.381482326482,0.381482326482,0.381482326482,10,3,./proteins/gb1_sparse/,plain_aff
50,-1,7.7,0.385383464943,0.38183675101,0.382546093796,0.38183675101,10,3,./proteins/gb1_sparse/,plain_aff
40,-1,7.7,0.364460586384,0.363508228165,0.363698699809,0.363508228165,10,3,./proteins/gb1_sparse/,plain_aff
15,-1,7.7,0.378220204432,0.378220204432,0.378220204432,0.378220204432,10,3,./proteins/gb1_sparse/,plain_aff
21,-1,7.7,0.343466753244,0.341691550391,0.343111712673,0.343466753244,10,3,./proteins/gb1_sparse/,plain_aff
22,-1,7.7,0.344683530974,0.344683530974,0.344683530974,0.344683530974,10,3,./proteins/gb1_sparse/,plain_aff
13,-1,7.7,0.354028947704,0.354028947704,0.354028947704,0.354028947704,10,3,./proteins/gb1_sparse/,plain_aff
11,-1,7.7,0.351582732712,0.347788190598,0.348547099021,0.347788190598,10,3,./proteins/gb1_sparse/,plain_aff
5,-1,7.7,0.381562394574,0.381562394574,0.381562394574,0.381562394574,10,3,./proteins/gb1_sparse/,plain_aff
65,-1,7.7,0.337774481311,0.33142837231,0.33269759411,0.33142837231,10,3,./proteins/gb1_sparse/,plain_aff
45,-1,7.7,0.371815500932,0.370564477121,0.371565296169,0.371815500932,10,3,./proteins/gb1_sparse/,plain_aff
14,-1,7.7,0.377050347689,0.376669037787,0.376745299767,0.376669037787,10,3,./proteins/gb1_sparse/,plain_aff
25,-1,7.7,0.337685978752,0.326848615184,0.329016087898,0.326848615184,10,3,./proteins/gb1_sparse/,plain_aff
18,-1,7.7,0.358650434083,0.358650434083,0.358650434083,0.358650434083,10,3,./proteins/gb1_sparse/,plain_aff
19,-1,7.7,0.349956866634,0.349956866634,0.349956866634,0.349956866634,10,3,./proteins/gb1_sparse/,plain_aff
8,-1,7.7,0.379686632731,0.379686632731,0.379686632731,0.379686632731,10,3,./proteins/gb1_sparse/,plain_aff
16,-1,7.7,0.380564578357,0.380564578357,0.380564578357,0.380564578357,10,3,./proteins/gb1_sparse/,plain_aff
6,-1,7.7,0.380156220565,0.380156220565,0.380156220565,0.380156220565,10,3,./proteins/gb1_sparse/,plain_aff
10,-1,7.7,0.366633555237,0.366633555237,0.366633555237,0.366633555237,10,3,./proteins/gb1_sparse/,plain_aff
17,-1,7.7,0.363411984113,0.363411984113,0.363411984113,0.363411984113,10,3,./proteins/gb1_sparse/,plain_aff
60,-1,7.7,0.37381696703,0.349284826404,0.368910538905,0.37381696703,10,3,./proteins/gb1_sparse/,plain_aff
9,-1,7.7,0.36778205246,0.36778205246,0.36778205246,0.36778205246,10,3,./proteins/gb1_sparse/,plain_aff
23,-1,7.7,0.343923298165,0.33866639646,0.342871917824,0.343923298165,10,3,./proteins/gb1_sparse/,plain_aff
90,-1,7.9,0.348048782592,0.347957143024,0.348030454678,0.348048782592,10,3,./proteins/gb1_sparse/,plain_aff
85,-1,7.9,0.385791236875,0.364155461757,0.368482616781,0.364155461757,10,3,./proteins/gb1_sparse/,plain_aff
80,-1,7.9,0.376627168934,0.373426021086,0.375986939365,0.376627168934,10,3,./proteins/gb1_sparse/,plain_aff
75,-1,7.9,0.332203631469,0.327468462988,0.331256597773,0.332203631469,10,3,./proteins/gb1_sparse/,plain_aff
70,-1,7.9,0.373374250702,0.370070879024,0.372713576366,0.373374250702,10,3,./proteins/gb1_sparse/,plain_aff
65,-1,7.9,0.340705190982,0.338155192391,0.338665192109,0.338155192391,10,3,./proteins/gb1_sparse/,plain_aff
60,-1,7.9,0.359118725897,0.356704962604,0.358635973238,0.359118725897,10,3,./proteins/gb1_sparse/,plain_aff
40,-1,7.9,0.363508228165,0.363508228165,0.363508228165,0.363508228165,10,3,./proteins/gb1_sparse/,plain_aff
30,-1,7.9,0.345654125818,0.345328302355,0.345588961126,0.345654125818,10,3,./proteins/gb1_sparse/,plain_aff
50,-1,7.9,0.378697542103,0.378454449926,0.378648923667,0.378697542103,10,3,./proteins/gb1_sparse/,plain_aff
25,-1,7.9,0.333374647444,0.330000925272,0.33269990301,0.333374647444,10,3,./proteins/gb1_sparse/,plain_aff
12,-1,7.9,0.35381840322,0.353587446109,0.353633637531,0.353587446109,10,3,./proteins/gb1_sparse/,plain_aff
45,-1,7.9,0.371815500932,0.370564477121,0.370814681883,0.370564477121,10,3,./proteins/gb1_sparse/,plain_aff
15,-1,7.9,0.378220204432,0.378220204432,0.378220204432,0.378220204432,10,3,./proteins/gb1_sparse/,plain_aff
6,-1,7.9,0.380156220565,0.380156220565,0.380156220565,0.380156220565,10,3,./proteins/gb1_sparse/,plain_aff
55,-1,7.9,0.372653805538,0.370947527628,0.37128878321,0.370947527628,10,3,./proteins/gb1_sparse/,plain_aff
14,-1,7.9,0.377050347689,0.377050347689,0.377050347689,0.377050347689,10,3,./proteins/gb1_sparse/,plain_aff
7,-1,7.9,0.381482326482,0.380420630671,0.38126998732,0.381482326482,10,3,./proteins/gb1_sparse/,plain_aff
20,-1,7.9,0.347729000151,0.346608190465,0.346832352402,0.346608190465,10,3,./proteins/gb1_sparse/,plain_aff
11,-1,7.9,0.351582732712,0.351582732712,0.351582732712,0.351582732712,10,3,./proteins/gb1_sparse/,plain_aff
17,-1,7.9,0.363411984113,0.363411984113,0.363411984113,0.363411984113,10,3,./proteins/gb1_sparse/,plain_aff
10,-1,7.9,0.366633555237,0.366633555237,0.366633555237,0.366633555237,10,3,./proteins/gb1_sparse/,plain_aff
19,-1,7.9,0.350995391576,0.349956866634,0.350164571622,0.349956866634,10,3,./proteins/gb1_sparse/,plain_aff
35,-1,7.9,0.337453316828,0.336545236767,0.337271700816,0.337453316828,10,3,./proteins/gb1_sparse/,plain_aff
23,-1,7.9,0.342696430972,0.338242184236,0.339133033583,0.338242184236,10,3,./proteins/gb1_sparse/,plain_aff
24,-1,7.9,0.341819738853,0.341124859633,0.341263835477,0.341124859633,10,3,./proteins/gb1_sparse/,plain_aff
9,-1,7.9,0.36778205246,0.36778205246,0.36778205246,0.36778205246,10,3,./proteins/gb1_sparse/,plain_aff
13,-1,7.9,0.354028947704,0.354028947704,0.354028947704,0.354028947704,10,3,./proteins/gb1_sparse/,plain_aff
8,-1,7.9,0.379686632731,0.379686632731,0.379686632731,0.379686632731,10,3,./proteins/gb1_sparse/,plain_aff
21,-1,7.9,0.341273697841,0.340887590346,0.340964811845,0.340887590346,10,3,./proteins/gb1_sparse/,plain_aff
22,-1,7.9,0.341708664322,0.341130338502,0.341246003666,0.341130338502,10,3,./proteins/gb1_sparse/,plain_aff
5,-1,7.9,0.381562394574,0.381562394574,0.381562394574,0.381562394574,10,3,./proteins/gb1_sparse/,plain_aff
16,-1,7.9,0.376789693117,0.376789693117,0.376789693117,0.376789693117,10,3,./proteins/gb1_sparse/,plain_aff
18,-1,7.9,0.358650434083,0.358650434083,0.358650434083,0.358650434083,10,3,./proteins/gb1_sparse/,plain_aff
85,-1,8,0.376585263248,0.357594820248,0.361392908848,0.357594820248,10,3,./proteins/gb1_sparse/,plain_aff
90,-1,8,0.371645598802,0.350995110256,0.355125207965,0.350995110256,10,3,./proteins/gb1_sparse/,plain_aff
75,-1,8,0.330569824271,0.325976801606,0.329651219738,0.330569824271,10,3,./proteins/gb1_sparse/,plain_aff
80,-1,8,0.381472860829,0.351622149728,0.357592291948,0.351622149728,10,3,./proteins/gb1_sparse/,plain_aff
70,-1,8,0.371327612063,0.360860787124,0.369234247075,0.371327612063,10,3,./proteins/gb1_sparse/,plain_aff
65,-1,8,0.357197945633,0.341298239476,0.344478180707,0.341298239476,10,3,./proteins/gb1_sparse/,plain_aff
60,-1,8,0.355055295457,0.347254289652,0.353495094296,0.355055295457,10,3,./proteins/gb1_sparse/,plain_aff
50,-1,8,0.382250437689,0.377746934185,0.378647634886,0.377746934185,10,3,./proteins/gb1_sparse/,plain_aff
35,-1,8,0.33696671636,0.334463405146,0.336466054117,0.33696671636,10,3,./proteins/gb1_sparse/,plain_aff
40,-1,8,0.363508228165,0.363508228165,0.363508228165,0.363508228165,10,3,./proteins/gb1_sparse/,plain_aff
16,-1,8,0.376789693117,0.376789693117,0.376789693117,0.376789693117,10,3,./proteins/gb1_sparse/,plain_aff
24,-1,8,0.341819738853,0.338233715282,0.341102534138,0.341819738853,10,3,./proteins/gb1_sparse/,plain_aff
17,-1,8,0.363411984113,0.363411984113,0.363411984113,0.363411984113,10,3,./proteins/gb1_sparse/,plain_aff
5,-1,8,0.381562394574,0.381562394574,0.381562394574,0.381562394574,10,3,./proteins/gb1_sparse/,plain_aff
45,-1,8,0.375949827485,0.370564477121,0.374872757412,0.375949827485,10,3,./proteins/gb1_sparse/,plain_aff
15,-1,8,0.378220204432,0.378220204432,0.378220204432,0.378220204432,10,3,./proteins/gb1_sparse/,plain_aff
11,-1,8,0.352174269855,0.351582732712,0.352055962427,0.352174269855,10,3,./proteins/gb1_sparse/,plain_aff
22,-1,8,0.341130338502,0.341130338502,0.341130338502,0.341130338502,10,3,./proteins/gb1_sparse/,plain_aff
18,-1,8,0.358650434083,0.358650434083,0.358650434083,0.358650434083,10,3,./proteins/gb1_sparse/,plain_aff
13,-1,8,0.354028947704,0.354028947704,0.354028947704,0.354028947704,10,3,./proteins/gb1_sparse/,plain_aff
25,-1,8,0.334468074814,0.333374647444,0.333593332918,0.333374647444,10,3,./proteins/gb1_sparse/,plain_aff
14,-1,8,0.377050347689,0.377050347689,0.377050347689,0.377050347689,10,3,./proteins/gb1_sparse/,plain_aff
10,-1,8,0.366633555237,0.366633555237,0.366633555237,0.366633555237,10,3,./proteins/gb1_sparse/,plain_aff
19,-1,8,0.349956866634,0.349956866634,0.349956866634,0.349956866634,10,3,./proteins/gb1_sparse/,plain_aff
20,-1,8,0.347729000151,0.346608190465,0.347504838214,0.347729000151,10,3,./proteins/gb1_sparse/,plain_aff
8,-1,8,0.379686632731,0.379686632731,0.379686632731,0.379686632731,10,3,./proteins/gb1_sparse/,plain_aff
30,-1,8,0.348141102834,0.347678137985,0.347770730955,0.347678137985,10,3,./proteins/gb1_sparse/,plain_aff
6,-1,8,0.380156220565,0.380156220565,0.380156220565,0.380156220565,10,3,./proteins/gb1_sparse/,plain_aff
55,-1,8,0.371244609581,0.366685397305,0.36759723976,0.366685397305,10,3,./proteins/gb1_sparse/,plain_aff
23,-1,8,0.342696430972,0.342174229695,0.342278669951,0.342174229695,10,3,./proteins/gb1_sparse/,plain_aff
21,-1,8,0.342161645375,0.341691550391,0.342067626378,0.342161645375,10,3,./proteins/gb1_sparse/,plain_aff
7,-1,8,0.381482326482,0.381482326482,0.381482326482,0.381482326482,10,3,./proteins/gb1_sparse/,plain_aff
12,-1,8,0.35381840322,0.353587446109,0.353772211798,0.35381840322,10,3,./proteins/gb1_sparse/,plain_aff
9,-1,8,0.36778205246,0.36778205246,0.36778205246,0.36778205246,10,3,./proteins/gb1_sparse/,plain_aff
90,-1,8.1,0.344193744797,0.341412307283,0.341968594786,0.341412307283,10,3,./proteins/gb1_sparse/,plain_aff
80,-1,8.1,0.382211984413,0.36879722685,0.379529032901,0.382211984413,10,3,./proteins/gb1_sparse/,plain_aff
75,-1,8.1,0.349963579257,0.314414816028,0.321524568674,0.314414816028,10,3,./proteins/gb1_sparse/,plain_aff
70,-1,8.1,0.377570225682,0.374120681866,0.374810590629,0.374120681866,10,3,./proteins/gb1_sparse/,plain_aff
