K_cap,k_low,-,NMI_min,NMI_avg,NMI_med,thining_coef,algo_choice,sparsity,num_elements,in_file,aff_type
30,24,0.479709614908,0.479709614908,0.479709614908,0.479709614908,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
22,20,0.478216812062,0.471946731727,0.473200747794,0.471946731727,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
35,30,0.478109876741,0.46968764546,0.471372091717,0.46968764546,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
23,20,0.473331935458,0.473331935458,0.473331935458,0.473331935458,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
30,19,0.470164001301,0.470164001301,0.470164001301,0.470164001301,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
24,22,0.470062632266,0.470062632266,0.470062632266,0.470062632266,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
25,22,0.468411879277,0.468411879277,0.468411879277,0.468411879277,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
30,20,0.464928937274,0.462907887463,0.463312097425,0.462907887463,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
30,16,0.464158929844,0.457948248762,0.462916793628,0.464158929844,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
30,22,0.462724459958,0.462724459958,0.462724459958,0.462724459958,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
25,24,0.460481324163,0.460477175951,0.460478005594,0.460477175951,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
70,35,0.45720468464,0.432321420574,0.437298073387,0.432321420574,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
21,19,0.456256289554,0.456222446079,0.456249520859,0.456256289554,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
22,19,0.456222446079,0.456222446079,0.456222446079,0.456222446079,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
35,22,0.456104283079,0.453492905702,0.454015181177,0.453492905702,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
75,30,0.455255680983,0.453106950892,0.454825934965,0.455255680983,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
13,12,0.45453641928,0.45074269813,0.45377767505,0.45453641928,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
85,27,0.453934145503,0.433187444597,0.449784805322,0.453934145503,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
35,24,0.453492905702,0.450155528062,0.45082300359,0.450155528062,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
80,30,0.453106950892,0.436592293984,0.439895225366,0.436592293984,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
70,30,0.453106950892,0.451737378006,0.452833036315,0.453106950892,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
22,18,0.452943428071,0.443632622089,0.451081266875,0.452943428071,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
23,22,0.452287856189,0.452287856189,0.452287856189,0.452287856189,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
65,35,0.452238184159,0.452238184159,0.452238184159,0.452238184159,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
45,35,0.450697897043,0.407319220435,0.415994955757,0.407319220435,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
20,12,0.450302435461,0.439004679584,0.448042884286,0.450302435461,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
21,20,0.448200850156,0.448200850156,0.448200850156,0.448200850156,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
50,35,0.44724980071,0.43067987653,0.443935815874,0.44724980071,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
22,17,0.44717177384,0.44024149708,0.441627552432,0.44024149708,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
21,18,0.44688816923,0.44688816923,0.44688816923,0.44688816923,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
50,40,0.446685971419,0.406515637098,0.438651904555,0.446685971419,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
20,19,0.446088637375,0.443705279359,0.444181950962,0.443705279359,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
60,40,0.445705036814,0.445543939642,0.445576159076,0.445543939642,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
55,40,0.445705036814,0.440035943245,0.441169761959,0.440035943245,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
65,45,0.445234877503,0.432977207557,0.435428741546,0.432977207557,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
15,12,0.445055105621,0.436594449039,0.438286580355,0.436594449039,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
24,17,0.443909499107,0.436860404698,0.43827022358,0.436860404698,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
30,27,0.443758502033,0.44327628844,0.443662059315,0.443758502033,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
65,40,0.443299361652,0.443299361652,0.443299361652,0.443299361652,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
50,20,0.443185955842,0.432730376375,0.434821492269,0.432730376375,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
35,27,0.443031684696,0.441363971907,0.442698142138,0.443031684696,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
70,45,0.442997876584,0.43804661196,0.439036864885,0.43804661196,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
30,13,0.442924218426,0.442924218426,0.442924218426,0.442924218426,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
30,14,0.442924218426,0.435919869378,0.437320739188,0.435919869378,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
80,35,0.442601290701,0.43985117645,0.442051267851,0.442601290701,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
35,18,0.44183258493,0.44183258493,0.44183258493,0.44183258493,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
40,19,0.44183258493,0.44183258493,0.44183258493,0.44183258493,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
24,18,0.441356664109,0.436238153267,0.44033296194,0.441356664109,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
25,17,0.440931679908,0.432967063479,0.439338756622,0.440931679908,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
45,20,0.440865225784,0.439022438506,0.440496668328,0.440865225784,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
21,17,0.440728371162,0.439128645612,0.439448590722,0.439128645612,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
24,15,0.440541208086,0.431004870044,0.438633940477,0.440541208086,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
23,17,0.43990474678,0.439816717171,0.439887140858,0.43990474678,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
35,19,0.439855587736,0.439855587736,0.439855587736,0.439855587736,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
35,20,0.439855587736,0.439855587736,0.439855587736,0.439855587736,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
90,35,0.43985117645,0.43985117645,0.43985117645,0.43985117645,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
85,35,0.43985117645,0.438639789433,0.439608899047,0.43985117645,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
85,40,0.439825418949,0.430054508667,0.432008690723,0.430054508667,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
60,45,0.439722192391,0.437478330379,0.439273419988,0.439722192391,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
80,50,0.439646777413,0.433070776975,0.438331577325,0.439646777413,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
45,30,0.439113175993,0.435941803096,0.436576077675,0.435941803096,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
14,12,0.439043194035,0.439043194035,0.439043194035,0.439043194035,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
23,18,0.438723439024,0.438723439024,0.438723439024,0.438723439024,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
50,27,0.438205935047,0.438205935047,0.438205935047,0.438205935047,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
20,17,0.437542873709,0.435761159566,0.436117502395,0.435761159566,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
75,35,0.437401102556,0.434835187177,0.43688791948,0.437401102556,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
75,40,0.436607497652,0.430688907132,0.431872625236,0.430688907132,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
90,30,0.436592293984,0.433187444597,0.435911324107,0.436592293984,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
85,30,0.436592293984,0.436592293984,0.436592293984,0.436592293984,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
65,50,0.436273141678,0.434672352905,0.434992510659,0.434672352905,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
90,40,0.435872010235,0.429804413563,0.434658490901,0.435872010235,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
40,20,0.435182982184,0.435182982184,0.435182982184,0.435182982184,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
80,45,0.43515014215,0.43057246456,0.434234606632,0.43515014215,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
75,45,0.435140319282,0.428770184908,0.430044211783,0.428770184908,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
13,11,0.435124990847,0.405801817742,0.429260356226,0.435124990847,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
45,27,0.434957814655,0.432659645081,0.433119278996,0.432659645081,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
50,30,0.434957814655,0.422865843001,0.432539420324,0.434957814655,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
30,18,0.434884582326,0.432941194073,0.434495904675,0.434884582326,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
25,18,0.434626900882,0.430126597179,0.433726840141,0.434626900882,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
19,18,0.434502078751,0.430934979329,0.431648399214,0.430934979329,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
45,19,0.434386776823,0.434386776823,0.434386776823,0.434386776823,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
19,17,0.434203472384,0.434203472384,0.434203472384,0.434203472384,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
15,11,0.434001939173,0.430314580151,0.433264467368,0.434001939173,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
21,16,0.433766612239,0.425507527336,0.432114795259,0.433766612239,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
17,14,0.43366797696,0.427296203715,0.432393622311,0.43366797696,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
45,22,0.433606858078,0.429669713262,0.430457142225,0.429669713262,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
18,16,0.432809170186,0.432560605127,0.432610318139,0.432560605127,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
50,22,0.432748943463,0.428423076149,0.429288249612,0.428423076149,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
70,40,0.432668720016,0.428711924783,0.429503283829,0.428711924783,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
30,15,0.432040831586,0.431427664356,0.431550297802,0.431427664356,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
24,19,0.431867770274,0.431442130343,0.431782642288,0.431867770274,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
16,15,0.431785394859,0.417446221482,0.420314056158,0.417446221482,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
17,16,0.431765920604,0.428295998053,0.431071936094,0.431765920604,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
60,20,0.431709866331,0.420294354429,0.429426763951,0.431709866331,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
55,20,0.431709866331,0.42745749461,0.430859391987,0.431709866331,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
55,22,0.431548256484,0.429229336161,0.431084472419,0.431548256484,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
25,19,0.43140970369,0.429193210119,0.430966404975,0.43140970369,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
60,22,0.431345063653,0.428244709967,0.430724992916,0.431345063653,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
90,22,0.43129513967,0.41984911743,0.422138321878,0.41984911743,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
85,22,0.43129513967,0.43129513967,0.43129513967,0.43129513967,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
75,22,0.43129513967,0.424773496201,0.429990810976,0.43129513967,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
70,22,0.43129513967,0.424773496201,0.426077824894,0.424773496201,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
23,19,0.431164002821,0.427044633116,0.43034012888,0.431164002821,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
65,22,0.431144799075,0.424773496201,0.426047756775,0.424773496201,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
70,24,0.431144799075,0.430421401529,0.431000119566,0.431144799075,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
16,11,0.431097494171,0.41339370418,0.416934462178,0.41339370418,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
80,40,0.430724288136,0.426041568147,0.426978112145,0.426041568147,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
85,24,0.43067851189,0.424165573646,0.429375924241,0.43067851189,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
80,27,0.43062005174,0.43062005174,0.43062005174,0.43062005174,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
17,13,0.430519835259,0.400217265982,0.406277779837,0.400217265982,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
30,12,0.430446238157,0.419217870549,0.42146354407,0.419217870549,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
85,45,0.430054508667,0.424060098518,0.428855626637,0.430054508667,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
18,13,0.429773382922,0.428237174722,0.428544416362,0.428237174722,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
85,50,0.42953139928,0.422672305136,0.424044123965,0.422672305136,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
25,16,0.429467958806,0.429467958806,0.429467958806,0.429467958806,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
24,16,0.429467958806,0.429467958806,0.429467958806,0.429467958806,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
90,50,0.429267129328,0.422672305136,0.423991269975,0.422672305136,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
19,12,0.428998877943,0.412676272867,0.415940793882,0.412676272867,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
75,55,0.428770184908,0.428770184908,0.428770184908,0.428770184908,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
65,55,0.42870513399,0.426461356924,0.426910112337,0.426461356924,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
40,22,0.428590726584,0.42670648952,0.427083336932,0.42670648952,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
60,24,0.428385559548,0.428385559548,0.428385559548,0.428385559548,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
55,24,0.428385559548,0.428385559548,0.428385559548,0.428385559548,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
65,24,0.42818597284,0.428044936134,0.428157765499,0.42818597284,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
70,27,0.42818597284,0.424122250212,0.427373228314,0.42818597284,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
65,27,0.42818597284,0.42818597284,0.42818597284,0.42818597284,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
65,30,0.42818597284,0.424122250212,0.427373228314,0.42818597284,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
50,24,0.428171652228,0.427547131235,0.42804674803,0.428171652228,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
18,17,0.427772094662,0.425516257951,0.42732092732,0.427772094662,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
70,50,0.427047719735,0.422528271387,0.426143830065,0.427047719735,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
17,15,0.426923841389,0.426923841389,0.426923841389,0.426923841389,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
45,24,0.426860332105,0.426860332105,0.426860332105,0.426860332105,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
70,18,0.426851500629,0.423345225163,0.424046480256,0.423345225163,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
15,14,0.426790205853,0.423972937337,0.42453639104,0.423972937337,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
90,55,0.425765756887,0.420133054692,0.421259595131,0.420133054692,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
19,16,0.425730678202,0.422472994022,0.423124530858,0.422472994022,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
23,16,0.425531876817,0.425531876817,0.425531876817,0.425531876817,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
35,17,0.425476404982,0.422790035584,0.424939131102,0.425476404982,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
40,24,0.425140697423,0.425140697423,0.425140697423,0.425140697423,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
22,15,0.425029926099,0.425029926099,0.425029926099,0.425029926099,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
24,14,0.424994657935,0.42479696175,0.424955118698,0.424994657935,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
55,30,0.424971707774,0.414842520064,0.422945870232,0.424971707774,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
30,17,0.42494369966,0.42494369966,0.42494369966,0.42494369966,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
80,22,0.424773496201,0.424773496201,0.424773496201,0.424773496201,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
23,14,0.424543514688,0.424543514688,0.424543514688,0.424543514688,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
60,27,0.424321183974,0.424321183974,0.424321183974,0.424321183974,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
75,27,0.424317824958,0.41792725209,0.423039710384,0.424317824958,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
90,24,0.424165573646,0.424060107583,0.424144480433,0.424165573646,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
80,24,0.424165573646,0.424165573646,0.424165573646,0.424165573646,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
75,24,0.424165573646,0.424060107583,0.424144480433,0.424165573646,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
90,27,0.424165573646,0.420122524077,0.420931133991,0.420122524077,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
90,45,0.424060098518,0.424060098518,0.424060098518,0.424060098518,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
23,15,0.424043576028,0.423459001031,0.423926661028,0.424043576028,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
60,19,0.423841322027,0.423841322027,0.423841322027,0.423841322027,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
55,19,0.423841322027,0.423841322027,0.423841322027,0.423841322027,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
50,19,0.423841322027,0.420104726581,0.423094002938,0.423841322027,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
14,11,0.423782045832,0.421860794134,0.423397795492,0.423782045832,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
14,13,0.423777855869,0.417002606638,0.418357656485,0.417002606638,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
55,35,0.423698715786,0.414842520064,0.421927476641,0.423698715786,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
16,13,0.423698336942,0.423698336942,0.423698336942,0.423698336942,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
30,11,0.423631151626,0.423631151626,0.423631151626,0.423631151626,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
60,50,0.42347342574,0.411879332232,0.414198150933,0.411879332232,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
65,19,0.423430333502,0.416093332547,0.417560732738,0.416093332547,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
80,20,0.423430333502,0.41915127928,0.422574522658,0.423430333502,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
75,20,0.423430333502,0.412832858065,0.414952353153,0.412832858065,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
65,20,0.423430333502,0.41915127928,0.420007090124,0.41915127928,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
80,18,0.423345225163,0.423345225163,0.423345225163,0.423345225163,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
75,18,0.423345225163,0.423345225163,0.423345225163,0.423345225163,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
22,16,0.422911962219,0.4140720384,0.415840023164,0.4140720384,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
24,20,0.422696889184,0.422696889184,0.422696889184,0.422696889184,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
75,50,0.422633358798,0.422176765231,0.422268083945,0.422176765231,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
16,12,0.42108946635,0.411308682966,0.419133309673,0.42108946635,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
40,18,0.420989479886,0.420989479886,0.420989479886,0.420989479886,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
25,20,0.420940678279,0.420940678279,0.420940678279,0.420940678279,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
16,14,0.420619719585,0.41900569637,0.420296914942,0.420619719585,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
55,27,0.420305207304,0.420305207304,0.420305207304,0.420305207304,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
85,18,0.420291883079,0.406846883715,0.409535883588,0.406846883715,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
21,15,0.420228885836,0.415878730029,0.419358854674,0.420228885836,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
85,55,0.420133054692,0.414899565227,0.41594626312,0.414899565227,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
80,55,0.420133054692,0.420133054692,0.420133054692,0.420133054692,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
40,17,0.420104726581,0.420104726581,0.420104726581,0.420104726581,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
50,18,0.420104726581,0.420104726581,0.420104726581,0.420104726581,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
45,18,0.420104726581,0.420104726581,0.420104726581,0.420104726581,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
90,20,0.41984911743,0.416820845757,0.417426500091,0.416820845757,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
85,20,0.41915127928,0.41915127928,0.41915127928,0.41915127928,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
70,20,0.41915127928,0.41915127928,0.41915127928,0.41915127928,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
60,30,0.419039076097,0.419039076097,0.419039076097,0.419039076097,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
20,16,0.418964334895,0.417496955502,0.418670859016,0.418964334895,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
85,16,0.418568667539,0.408951128736,0.416645159778,0.418568667539,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
80,16,0.418568667539,0.411831025477,0.413178553889,0.411831025477,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
75,17,0.418568667539,0.415644680597,0.41798387015,0.418568667539,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
70,17,0.418568667539,0.418568667539,0.418568667539,0.418568667539,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
22,14,0.418446766175,0.417473601499,0.417668234435,0.417473601499,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
17,11,0.418387497865,0.418387497865,0.418387497865,0.418387497865,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
70,55,0.418274869429,0.418274869429,0.418274869429,0.418274869429,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
20,18,0.417942247508,0.417942247508,0.417942247508,0.417942247508,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
40,16,0.417512722822,0.417512722822,0.417512722822,0.417512722822,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
35,16,0.417512722822,0.417512722822,0.417512722822,0.417512722822,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
60,35,0.417150529857,0.415693495909,0.416859123067,0.417150529857,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
65,17,0.417136977331,0.417136977331,0.417136977331,0.417136977331,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
90,16,0.417044874868,0.410325083486,0.411669041763,0.410325083486,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
55,17,0.416975735572,0.414228550594,0.416426298576,0.416975735572,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
50,17,0.416975735572,0.416975735572,0.416975735572,0.416975735572,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
45,17,0.416975735572,0.416975735572,0.416975735572,0.416975735572,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
60,18,0.416975735572,0.413490535027,0.414187575136,0.413490535027,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
55,18,0.416975735572,0.416975735572,0.416975735572,0.416975735572,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
65,18,0.416820845757,0.413116459229,0.416079968451,0.416820845757,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
90,19,0.416820845757,0.416820845757,0.416820845757,0.416820845757,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
85,19,0.416820845757,0.416820845757,0.416820845757,0.416820845757,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
80,19,0.416820845757,0.416820845757,0.416820845757,0.416820845757,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
75,19,0.416820845757,0.416820845757,0.416820845757,0.416820845757,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
70,19,0.416820845757,0.416820845757,0.416820845757,0.416820845757,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
19,14,0.416488904664,0.409928931147,0.41517690996,0.416488904664,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
15,13,0.416360117196,0.411559603407,0.415400014438,0.416360117196,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
20,15,0.415967054829,0.415967054829,0.415967054829,0.415967054829,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
60,55,0.415739138522,0.406471947715,0.41388570036,0.415739138522,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
90,17,0.415644680597,0.415275304843,0.415349179994,0.415275304843,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
85,17,0.415644680597,0.415644680597,0.415644680597,0.415644680597,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
80,17,0.415644680597,0.415275304843,0.415570805446,0.415644680597,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
55,50,0.41551338529,0.41551338529,0.41551338529,0.41551338529,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
20,14,0.41544367542,0.41544367542,0.41544367542,0.41544367542,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
