K_cap,k_low,NMI_max,NMI_min,NMI_avg,NMI_med,thining_coef,algo_choice,sparsity,num_elements,in_file,aff_type
80,16,0.395682080539,0.395682080539,0.395682080539,0.395682080539,10,1,0,2510,./proteins/trp-cage_sparse/,entropic_aff
90,17,0.395682080539,0.395682080539,0.395682080539,0.395682080539,10,1,0,2510,./proteins/trp-cage_sparse/,entropic_aff
85,17,0.395682080539,0.395682080539,0.395682080539,0.395682080539,10,1,0,2510,./proteins/trp-cage_sparse/,entropic_aff
80,17,0.395682080539,0.395682080539,0.395682080539,0.395682080539,10,1,0,2510,./proteins/trp-cage_sparse/,entropic_aff
75,17,0.395682080539,0.395682080539,0.395682080539,0.395682080539,10,1,0,2510,./proteins/trp-cage_sparse/,entropic_aff
70,17,0.395682080539,0.395682080539,0.395682080539,0.395682080539,10,1,0,2510,./proteins/trp-cage_sparse/,entropic_aff
90,18,0.395682080539,0.395682080539,0.395682080539,0.395682080539,10,1,0,2510,./proteins/trp-cage_sparse/,entropic_aff
85,18,0.395682080539,0.395682080539,0.395682080539,0.395682080539,10,1,0,2510,./proteins/trp-cage_sparse/,entropic_aff
80,18,0.395682080539,0.395682080539,0.395682080539,0.395682080539,10,1,0,2510,./proteins/trp-cage_sparse/,entropic_aff
75,18,0.395682080539,0.395682080539,0.395682080539,0.395682080539,10,1,0,2510,./proteins/trp-cage_sparse/,entropic_aff
