K_cap,k_low,NMI_max,NMI_min,NMI_avg,NMI_med
135,109,0.444980943051,0.444980943051,0.444980943051,0.444980943051
135,114,0.444980943051,0.444980943051,0.444980943051,0.444980943051
150,65,0.444694555313,0.444694555313,0.444694555313,0.444694555313
150,69,0.444683796345,0.444683796345,0.444683796345,0.444683796345
250,55,0.44463009709,0.44463009709,0.44463009709,0.44463009709
150,60,0.444573419207,0.444573419207,0.444573419207,0.444573419207
250,50,0.444513209024,0.444513209024,0.444513209024,0.444513209024
250,85,0.444504744236,0.444504744236,0.444504744236,0.444504744236
250,89,0.444504744236,0.444504744236,0.444504744236,0.444504744236
250,95,0.444504744236,0.444504744236,0.444504744236,0.444504744236
250,99,0.444485038801,0.444485038801,0.444485038801,0.444485038801
135,99,0.444480878829,0.444480878829,0.444480878829,0.444480878829
250,69,0.444467524195,0.444467524195,0.444467524195,0.444467524195
250,104,0.444453284694,0.444453284694,0.444453284694,0.444453284694
250,109,0.444453284694,0.444453284694,0.444453284694,0.444453284694
250,75,0.444343889608,0.444343889608,0.444343889608,0.444343889608
250,80,0.444343889608,0.444343889608,0.444343889608,0.444343889608
250,65,0.44424663261,0.44424663261,0.44424663261,0.44424663261
50,49,0.444136155533,0.444136155533,0.444136155533,0.444136155533
135,129,0.444125671313,0.444125671313,0.444125671313,0.444125671313
135,119,0.444112484081,0.444112484081,0.444112484081,0.444112484081
135,124,0.444084914279,0.444084914279,0.444084914279,0.444084914279
250,60,0.444072470772,0.444072470772,0.444072470772,0.444072470772
150,55,0.44396297008,0.44396297008,0.44396297008,0.44396297008
250,149,0.443740207904,0.443740207904,0.443740207904,0.443740207904
250,149,0.443740207904,0.443740207904,0.443740207904,0.443740207904
135,95,0.443587619429,0.443587619429,0.443587619429,0.443587619429
140,99,0.443513008552,0.443513008552,0.443513008552,0.443513008552
240,50,0.443431436245,0.443431436245,0.443431436245,0.443431436245
130,119,0.443355723093,0.443355723093,0.443355723093,0.443355723093
140,95,0.443336949677,0.443336949677,0.443336949677,0.443336949677
240,60,0.443317078423,0.443317078423,0.443317078423,0.443317078423
240,65,0.443317078423,0.443317078423,0.443317078423,0.443317078423
240,69,0.443317078423,0.443317078423,0.443317078423,0.443317078423
240,55,0.44325740773,0.442972595105,0.44302955763,0.442972595105
160,50,0.443248483662,0.443248483662,0.443248483662,0.443248483662
130,114,0.443146947054,0.443146947054,0.443146947054,0.443146947054
250,70,0.443129077133,0.443129077133,0.443129077133,0.443129077133
240,75,0.442989038211,0.442989038211,0.442989038211,0.442989038211
140,80,0.442981803569,0.442981803569,0.442981803569,0.442981803569
150,50,0.442971950592,0.442971950592,0.442971950592,0.442971950592
250,114,0.442954451702,0.442954451702,0.442954451702,0.442954451702
140,85,0.442887457755,0.442887457755,0.442887457755,0.442887457755
140,89,0.442887457755,0.442887457755,0.442887457755,0.442887457755
250,119,0.442690168407,0.442690168407,0.442690168407,0.442690168407
130,124,0.442628272022,0.442628272022,0.442628272022,0.442628272022
250,139,0.442516518174,0.442516518174,0.442516518174,0.442516518174
250,124,0.442502756052,0.442502756052,0.442502756052,0.442502756052
250,129,0.442502756052,0.442502756052,0.442502756052,0.442502756052
135,85,0.442371716745,0.441186511078,0.442134675611,0.442371716745
130,129,0.442138944369,0.442138944369,0.442138944369,0.442138944369
140,75,0.441911925424,0.441911925424,0.441911925424,0.441911925424
135,89,0.441857178181,0.441857178181,0.441857178181,0.441857178181
130,109,0.441471737928,0.441471737928,0.441471737928,0.441471737928
140,65,0.441459317638,0.441459317638,0.441459317638,0.441459317638
140,69,0.441459317638,0.441459317638,0.441459317638,0.441459317638
150,70,0.441236781689,0.441236781689,0.441236781689,0.441236781689
140,50,0.441076024612,0.441076024612,0.441076024612,0.441076024612
125,109,0.441041564611,0.441041564611,0.441041564611,0.441041564611
130,104,0.440587390971,0.440587390971,0.440587390971,0.440587390971
140,55,0.440474490982,0.440474490982,0.440474490982,0.440474490982
140,60,0.440435773438,0.440435773438,0.440435773438,0.440435773438
125,114,0.440174284108,0.440174284108,0.440174284108,0.440174284108
130,95,0.439715301549,0.439715301549,0.439715301549,0.439715301549
135,80,0.439697014087,0.439697014087,0.439697014087,0.439697014087
130,99,0.439590281295,0.439590281295,0.439590281295,0.439590281295
130,89,0.439004760813,0.439004760813,0.439004760813,0.439004760813
130,85,0.438892226291,0.438892226291,0.438892226291,0.438892226291
135,69,0.438799777731,0.438799777731,0.438799777731,0.438799777731
135,75,0.438799777731,0.438799777731,0.438799777731,0.438799777731
50,39,0.438435537153,0.438435537153,0.438435537153,0.438435537153
125,119,0.438367041782,0.438367041782,0.438367041782,0.438367041782
135,65,0.438280989456,0.438280989456,0.438280989456,0.438280989456
125,124,0.438269469378,0.438269469378,0.438269469378,0.438269469378
135,60,0.438255161014,0.438255161014,0.438255161014,0.438255161014
135,55,0.437456321342,0.437456321342,0.437456321342,0.437456321342
130,80,0.437206033309,0.437206033309,0.437206033309,0.437206033309
125,95,0.436823438568,0.436823438568,0.436823438568,0.436823438568
125,99,0.436823438568,0.436823438568,0.436823438568,0.436823438568
125,104,0.436823438568,0.436823438568,0.436823438568,0.436823438568
120,119,0.436765841342,0.436765841342,0.436765841342,0.436765841342
135,50,0.436692752851,0.436692752851,0.436692752851,0.436692752851
130,65,0.43607859933,0.43607859933,0.43607859933,0.43607859933
130,69,0.436072434807,0.436072434807,0.436072434807,0.436072434807
130,75,0.436072434807,0.436072434807,0.436072434807,0.436072434807
125,89,0.43584315322,0.43584315322,0.43584315322,0.43584315322
130,60,0.435687573591,0.435687573591,0.435687573591,0.435687573591
120,114,0.434919060915,0.434919060915,0.434919060915,0.434919060915
50,29,0.434888749047,0.434888749047,0.434888749047,0.434888749047
125,75,0.434278156438,0.434278156438,0.434278156438,0.434278156438
60,49,0.434257938983,0.434257938983,0.434257938983,0.434257938983
250,249,0.434193895417,0.434193895417,0.434193895417,0.434193895417
125,80,0.434184484137,0.434184484137,0.434184484137,0.434184484137
125,85,0.434184484137,0.434184484137,0.434184484137,0.434184484137
130,55,0.434119117908,0.434119117908,0.434119117908,0.434119117908
400,95,0.433749352012,0.433749352012,0.433749352012,0.433749352012
400,99,0.433717357407,0.433717357407,0.433717357407,0.433717357407
125,69,0.433541576514,0.433541576514,0.433541576514,0.433541576514
130,50,0.433495499597,0.433495499597,0.433495499597,0.433495499597
500,190,0.433315693874,0.433315693874,0.433315693874,0.433315693874
500,199,0.433310512663,0.433310512663,0.433310512663,0.433310512663
125,65,0.433171770138,0.433171770138,0.433171770138,0.433171770138
450,199,0.433056414564,0.433056414564,0.433056414564,0.433056414564
450,190,0.432991055424,0.432991055424,0.432991055424,0.432991055424
500,129,0.432979413726,0.432979413726,0.432979413726,0.432979413726
400,70,0.432978812099,0.432978812099,0.432978812099,0.432978812099
450,139,0.4329304354,0.4329304354,0.4329304354,0.4329304354
450,149,0.4329304354,0.4329304354,0.4329304354,0.4329304354
450,129,0.432905796198,0.432905796198,0.432905796198,0.432905796198
400,89,0.432733334221,0.432733334221,0.432733334221,0.432733334221
500,139,0.432729133449,0.432687175783,0.432695567316,0.432687175783
400,65,0.432669890774,0.432669890774,0.432669890774,0.432669890774
450,179,0.432659929123,0.432659929123,0.432659929123,0.432659929123
520,179,0.43260513728,0.43260513728,0.43260513728,0.43260513728
400,85,0.432588788087,0.432588788087,0.432588788087,0.432588788087
400,69,0.43256987718,0.43256987718,0.43256987718,0.43256987718
400,75,0.43256987718,0.43256987718,0.43256987718,0.43256987718
400,80,0.43256987718,0.43256987718,0.43256987718,0.43256987718
125,50,0.432565565583,0.432565565583,0.432565565583,0.432565565583
500,124,0.432552096127,0.43250775999,0.4325432289,0.432552096127
520,159,0.432435691869,0.432435691869,0.432435691869,0.432435691869
520,149,0.432435631406,0.432435631406,0.432435631406,0.432435631406
500,179,0.43243010529,0.43243010529,0.43243010529,0.43243010529
450,159,0.432389021056,0.432389021056,0.432389021056,0.432389021056
500,159,0.432371034458,0.432371034458,0.432371034458,0.432371034458
520,249,0.432334371585,0.432334371585,0.432334371585,0.432334371585
520,199,0.43233073423,0.43233073423,0.43233073423,0.43233073423
500,149,0.432214460884,0.432214460884,0.432214460884,0.432214460884
520,139,0.432199645091,0.432199645091,0.432199645091,0.432199645091
450,124,0.432117766729,0.432117766729,0.432117766729,0.432117766729
520,190,0.43209026945,0.43209026945,0.43209026945,0.43209026945
125,60,0.432060562775,0.432060562775,0.432060562775,0.432060562775
125,55,0.431939567838,0.431939567838,0.431939567838,0.431939567838
450,119,0.431774864251,0.431774864251,0.431774864251,0.431774864251
500,299,0.431725711129,0.431725711129,0.431725711129,0.431725711129
500,299,0.431725711129,0.431725711129,0.431725711129,0.431725711129
520,349,0.431541306319,0.431541306319,0.431541306319,0.431541306319
500,249,0.431491212224,0.431491212224,0.431491212224,0.431491212224
500,249,0.431491212224,0.431491212224,0.431491212224,0.431491212224
400,104,0.431484201455,0.431484201455,0.431484201455,0.431484201455
450,109,0.431452160063,0.431452160063,0.431452160063,0.431452160063
450,114,0.431452160063,0.431452160063,0.431452160063,0.431452160063
550,299,0.43139512657,0.43139512657,0.43139512657,0.43139512657
600,349,0.431385977522,0.431385977522,0.431385977522,0.431385977522
500,119,0.431373770146,0.431373770146,0.431373770146,0.431373770146
550,179,0.431292432306,0.431292432306,0.431292432306,0.431292432306
600,299,0.431240088887,0.431240088887,0.431240088887,0.431240088887
400,109,0.431208690679,0.431208690679,0.431208690679,0.431208690679
550,249,0.43120208425,0.43120208425,0.43120208425,0.43120208425
550,149,0.431023952207,0.429956037713,0.430810369309,0.431023952207
500,114,0.431020646817,0.430876754284,0.43099186831,0.431020646817
450,104,0.430969982443,0.430969982443,0.430969982443,0.430969982443
400,60,0.430967806165,0.430967806165,0.430967806165,0.430967806165
400,50,0.430956081607,0.430956081607,0.430956081607,0.430956081607
550,199,0.430948840992,0.430948840992,0.430948840992,0.430948840992
520,129,0.430891790004,0.430891790004,0.430891790004,0.430891790004
550,159,0.430874848904,0.430874848904,0.430874848904,0.430874848904
450,95,0.430868550048,0.430868550048,0.430868550048,0.430868550048
450,99,0.430860215393,0.430860215393,0.430860215393,0.430860215393
550,349,0.430852698748,0.430852698748,0.430852698748,0.430852698748
520,299,0.430832879551,0.430832879551,0.430832879551,0.430832879551
500,349,0.43081835152,0.43081835152,0.43081835152,0.43081835152
550,190,0.430784999528,0.430784999528,0.430784999528,0.430784999528
520,124,0.430781157725,0.430781157725,0.430781157725,0.430781157725
450,89,0.430718363728,0.430718363728,0.430718363728,0.430718363728
60,39,0.430692244481,0.430692244481,0.430692244481,0.430692244481
450,75,0.430640340103,0.430357592618,0.430414142115,0.430357592618
400,55,0.43058609122,0.43058609122,0.43058609122,0.43058609122
400,129,0.430461270065,0.430461270065,0.430461270065,0.430461270065
400,124,0.430460483078,0.430460483078,0.430460483078,0.430460483078
450,85,0.430458302929,0.430458302929,0.430458302929,0.430458302929
450,80,0.430428682797,0.430428682797,0.430428682797,0.430428682797
400,114,0.430394391645,0.430390602073,0.43039363373,0.430394391645
400,119,0.430390602073,0.430390602073,0.430390602073,0.430390602073
600,249,0.430083408955,0.430014454904,0.430028245714,0.430014454904
520,114,0.430011644019,0.430011644019,0.430011644019,0.430011644019
520,119,0.430011644019,0.430011644019,0.430011644019,0.430011644019
400,149,0.430008628319,0.430008628319,0.430008628319,0.430008628319
450,299,0.430002109542,0.430002109542,0.430002109542,0.430002109542
400,139,0.429941649669,0.429941649669,0.429941649669,0.429941649669
500,109,0.429873701279,0.429726115599,0.429755632735,0.429726115599
550,129,0.429788807841,0.429788807841,0.429788807841,0.429788807841
550,124,0.429770882554,0.429770882554,0.429770882554,0.429770882554
450,249,0.429662494581,0.429662494581,0.429662494581,0.429662494581
600,399,0.429593171602,0.429593171602,0.429593171602,0.429593171602
450,69,0.429588370559,0.429588370559,0.429588370559,0.429588370559
550,139,0.429579231843,0.429579231843,0.429579231843,0.429579231843
500,99,0.429296501283,0.429296501283,0.429296501283,0.429296501283
520,109,0.429280908377,0.429256141611,0.429261094964,0.429256141611
500,104,0.429242272259,0.429242272259,0.429242272259,0.429242272259
600,199,0.429165692396,0.429165692396,0.429165692396,0.429165692396
550,399,0.429146686643,0.429146686643,0.429146686643,0.429146686643
520,104,0.429143937937,0.429143937937,0.429143937937,0.429143937937
520,399,0.429112612572,0.429112612572,0.429112612572,0.429112612572
600,159,0.429030518616,0.429030518616,0.429030518616,0.429030518616
600,190,0.42902404871,0.42902404871,0.42902404871,0.42902404871
600,179,0.429007636289,0.429007636289,0.429007636289,0.429007636289
500,399,0.428913028723,0.428702677015,0.428870958382,0.428913028723
270,179,0.428811385818,0.428753802754,0.428799869205,0.428811385818
300,70,0.428752170566,0.428752170566,0.428752170566,0.428752170566
500,399,0.428702677015,0.428702677015,0.428702677015,0.428702677015
600,139,0.428653729753,0.428653729753,0.428653729753,0.428653729753
550,119,0.428548185458,0.428194005315,0.428477349429,0.428548185458
300,50,0.428495294365,0.428495294365,0.428495294365,0.428495294365
300,55,0.428483028622,0.428483028622,0.428483028622,0.428483028622
350,80,0.428437835369,0.428437835369,0.428437835369,0.428437835369
350,85,0.428437835369,0.428437835369,0.428437835369,0.428437835369
350,89,0.428437835369,0.428437835369,0.428437835369,0.428437835369
600,149,0.428420359236,0.428420359236,0.428420359236,0.428420359236
400,159,0.428388953135,0.428388953135,0.428388953135,0.428388953135
300,75,0.428341663018,0.428341663018,0.428341663018,0.428341663018
300,80,0.428341663018,0.428341663018,0.428341663018,0.428341663018
300,95,0.428328868285,0.428328868285,0.428328868285,0.428328868285
300,85,0.428310739329,0.428310739329,0.428310739329,0.428310739329
300,89,0.428310739329,0.428310739329,0.428310739329,0.428310739329
400,199,0.428258728908,0.428258728908,0.428258728908,0.428258728908
400,199,0.428258728908,0.428258728908,0.428258728908,0.428258728908
300,65,0.428251493391,0.428251493391,0.428251493391,0.428251493391
300,69,0.428251493391,0.428251493391,0.428251493391,0.428251493391
300,60,0.4282361979,0.4282361979,0.4282361979,0.4282361979
500,95,0.42822841373,0.428185289578,0.428193914408,0.428185289578
300,99,0.428219034758,0.428219034758,0.428219034758,0.428219034758
550,450,0.428107023111,0.428050116298,0.428061497661,0.428050116298
270,159,0.427980742373,0.427980742373,0.427980742373,0.427980742373
350,69,0.427904965491,0.427904965491,0.427904965491,0.427904965491
350,75,0.427904965491,0.427904965491,0.427904965491,0.427904965491
350,95,0.427894154424,0.427894154424,0.427894154424,0.427894154424
350,99,0.427894154424,0.427894154424,0.427894154424,0.427894154424
520,95,0.427828008284,0.427828008284,0.427828008284,0.427828008284
520,99,0.427828008284,0.427828008284,0.427828008284,0.427828008284
270,139,0.427824802201,0.427550542689,0.427605394592,0.427550542689
270,129,0.427805396659,0.427759455218,0.42779620837,0.427805396659
350,65,0.427761625909,0.427761625909,0.427761625909,0.427761625909
270,124,0.427757308125,0.426586089685,0.426820333373,0.426586089685
350,60,0.4277470409,0.4277470409,0.4277470409,0.4277470409
350,55,0.427742670122,0.427742670122,0.427742670122,0.427742670122
270,149,0.427739046481,0.427739046481,0.427739046481,0.427739046481
270,119,0.427735102437,0.426563907711,0.426798146656,0.426563907711
350,129,0.427721635545,0.427721635545,0.427721635545,0.427721635545
350,104,0.427717111046,0.427717111046,0.427717111046,0.427717111046
350,159,0.427709758346,0.427709758346,0.427709758346,0.427709758346
350,139,0.427702743099,0.427702743099,0.427702743099,0.427702743099
350,149,0.42768291518,0.42768291518,0.42768291518,0.42768291518
300,104,0.42767961891,0.42767961891,0.42767961891,0.42767961891
300,109,0.42767961891,0.42767961891,0.42767961891,0.42767961891
350,50,0.427663235943,0.427663235943,0.427663235943,0.427663235943
550,95,0.427535627382,0.427535627382,0.427535627382,0.427535627382
300,249,0.427531638184,0.427531638184,0.427531638184,0.427531638184
550,99,0.427530319265,0.427530319265,0.427530319265,0.427530319265
550,104,0.427530319265,0.427489582706,0.427522171953,0.427530319265
550,114,0.427509802646,0.427509802646,0.427509802646,0.427509802646
350,249,0.427498070176,0.427498070176,0.427498070176,0.427498070176
550,109,0.427489582706,0.427489582706,0.427489582706,0.427489582706
270,109,0.427449229889,0.427449229889,0.427449229889,0.427449229889
600,450,0.427447358359,0.427447358359,0.427447358359,0.427447358359
270,50,0.427430740449,0.427430740449,0.427430740449,0.427430740449
270,69,0.427420953759,0.427420953759,0.427420953759,0.427420953759
270,104,0.427398867699,0.427398867699,0.427398867699,0.427398867699
350,199,0.427359317918,0.427359317918,0.427359317918,0.427359317918
600,129,0.427357736471,0.427357736471,0.427357736471,0.427357736471
70,69,0.427342518287,0.427342518287,0.427342518287,0.427342518287
70,69,0.427342518287,0.427342518287,0.427342518287,0.427342518287
270,75,0.427330877572,0.427330877572,0.427330877572,0.427330877572
270,80,0.427330877572,0.427330877572,0.427330877572,0.427330877572
270,85,0.427330877572,0.427330877572,0.427330877572,0.427330877572
270,60,0.427292684318,0.427292684318,0.427292684318,0.427292684318
270,65,0.427290380859,0.427290380859,0.427290380859,0.427290380859
270,89,0.42726385936,0.42726385936,0.42726385936,0.42726385936
270,95,0.42726385936,0.42726385936,0.42726385936,0.42726385936
270,99,0.42726385936,0.42726385936,0.42726385936,0.42726385936
300,199,0.42722623112,0.42722623112,0.42722623112,0.42722623112
350,179,0.427212915697,0.427212915697,0.427212915697,0.427212915697
350,299,0.427203910955,0.427203910955,0.427203910955,0.427203910955
350,109,0.427199437032,0.427199437032,0.427199437032,0.427199437032
350,114,0.427199437032,0.427199437032,0.427199437032,0.427199437032
270,249,0.427184808468,0.427184808468,0.427184808468,0.427184808468
300,114,0.427166129243,0.427166129243,0.427166129243,0.427166129243
270,55,0.427152200118,0.427152200118,0.427152200118,0.427152200118
270,190,0.427124231012,0.427124231012,0.427124231012,0.427124231012
270,199,0.427124231012,0.427124231012,0.427124231012,0.427124231012
400,179,0.427108877467,0.427108877467,0.427108877467,0.427108877467
400,190,0.427108877467,0.427108877467,0.427108877467,0.427108877467
350,190,0.427105445656,0.427105445656,0.427105445656,0.427105445656
500,85,0.427016244587,0.427016244587,0.427016244587,0.427016244587
300,149,0.427006441788,0.427006441788,0.427006441788,0.427006441788
300,159,0.427006441788,0.427006441788,0.427006441788,0.427006441788
300,179,0.426988448143,0.426988448143,0.426988448143,0.426988448143
700,199,0.426986617362,0.426986617362,0.426986617362,0.426986617362
500,89,0.426956911022,0.426956911022,0.426956911022,0.426956911022
350,119,0.426922376698,0.426922376698,0.426922376698,0.426922376698
700,219,0.426892613877,0.426892613877,0.426892613877,0.426892613877
700,229,0.426892613877,0.426019719558,0.426718035013,0.426892613877
350,124,0.426815347065,0.426815347065,0.426815347065,0.426815347065
520,89,0.426800891762,0.426426829679,0.426501642095,0.426426829679
270,114,0.42675225246,0.426488952929,0.426699592554,0.42675225246
60,29,0.426741173976,0.426741173976,0.426741173976,0.426741173976
300,124,0.426714214936,0.426714214936,0.426714214936,0.426714214936
300,129,0.426714214936,0.426714214936,0.426714214936,0.426714214936
300,139,0.426711284237,0.426711284237,0.426711284237,0.426711284237
300,119,0.426649827726,0.426649827726,0.426649827726,0.426649827726
300,299,0.426586801446,0.426586801446,0.426586801446,0.426586801446
400,249,0.426516424185,0.426516424185,0.426516424185,0.426516424185
600,124,0.426407428303,0.426193423773,0.426236224679,0.426193423773
